,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
0,Delhi to Shimla,HRTC - 551,A/C Executive (2+3),15:30,01:30,10h 00m,INR 612,40 Seats available,3.5
1,Delhi to Shimla,HRTC - 525,Ordinary 3+2 Non AC Seater,16:50,03:00,10h 10m,INR 512,19 Seats available,4.2
2,Delhi to Shimla,HRTC - 532,Ordinary 3+2 Non AC Seater,17:59,04:15,10h 16m,INR 512,27 Seats available,2.0
3,Delhi to Shimla,HRTC - 538,Ordinary 3+2 Non AC Seater,18:31,05:30,10h 59m,INR 507,15 Seats available,4.0
4,Delhi to Shimla,HRTC - 93,Himsuta AC Seater Volvo/Scania 2+2,19:35,04:45,09h 10m,INR 892,11 Seats available,3.8
5,Delhi to Shimla,HRTC - 301,Ordinary 3+2 Non AC Seater,19:43,05:30,09h 47m,INR 507,27 Seats available,4.2
6,Delhi to Shimla,HRTC - 556,Ordinary 3+2 Non AC Seater,20:10,05:45,09h 35m,INR 507,24 Seats available,4.5
7,Delhi to Shimla,HRTC - 8,Himsuta AC Seater Volvo/Scania 2+2,21:02,06:30,09h 28m,INR 892,23 Seats available,4.4
8,Delhi to Shimla,HRTC - 570,Ordinary 3+2 Non AC Seater,21:25,06:45,09h 20m,INR 507,37 Seats available,3.6
9,Delhi to Shimla,HRTC - 20,Himsuta AC Seater Volvo/Scania 2+2,21:36,05:30,07h 54m,INR 867,28 Seats available,3.9
10,Delhi to Shimla,HRTC - 591,A/C Executive (2+3),21:36,05:30,07h 54m,INR 622,41 Seats available,4.1
11,Delhi to Shimla,HRTC - 518,Ordinary 3+2 Non AC Seater,21:58,07:15,09h 17m,INR 507,27 Seats available,3.4
12,Delhi to Shimla,HRTC - 9,Himsuta AC Seater Volvo/Scania 2+2,22:00,07:30,09h 30m,INR 892,30 Seats available,4.6
13,Delhi to Shimla,HRTC - 36,Himsuta AC Seater Volvo/Scania 2+2,22:30,06:30,08h 00m,INR 867,17 Seats available,4.1
14,Delhi to Shimla,HRTC - 579,Ordinary 3+2 Non AC Seater,22:30,08:15,09h 45m,INR 507,27 Seats available,4.1
15,Delhi to Shimla,HRTC - 22,Himsuta AC Seater Volvo/Scania 2+2,23:00,07:50,08h 50m,INR 892,23 Seats available,4.3
16,Delhi to Shimla,HRTC - 564,Ordinary 3+2 Non AC Seater,23:40,09:05,09h 25m,INR 507,37 Seats available,4.6
17,Delhi to Shimla,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,08:00,09h 00m,450,27 Seats available,4.8
18,Delhi to Shimla,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,07:45,08h 20m,474,20 Seats available,4.5
19,Delhi to Shimla,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:25,07:35,08h 10m,555,45 Seats available,4.5
20,Delhi to Shimla,AdCity Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,07:25,07h 30m,495,44 Seats available,3.6
21,Delhi to Shimla,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,08:00,08h 30m,474,44 Seats available,4.4
22,Delhi to Shimla,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:55,07:25,08h 30m,445,19 Seats available,4.3
23,Delhi to Shimla,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:50,07:40,09h 50m,648,39 Seats available,4.1
24,Delhi to Shimla,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,06:00,07h 30m,INR 500,27 Seats available,3.3
25,Delhi to Shimla,FlixBus,A/C Seater (2+2),23:55,08:35,08h 40m,INR 600,22 Seats available,3.6
26,Delhi to Shimla,RAO TRAVELS INDIA PVT LTD.,AC Seater (2+2),21:00,07:30,10h 30m,INR 1500,33 Seats available,2.0
27,Delhi to Shimla,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),21:30,06:30,09h 00m,INR 1399,22 Seats available,1.7
28,Shimla to Delhi,HRTC - 103,Ordinary 3+2 Non AC Seater,17:18,02:15,08h 57m,INR 507,37 Seats available,4.2
29,Shimla to Delhi,HRTC - 104,A/C Executive (2+3),18:20,04:30,10h 10m,INR 622,44 Seats available,2.7
30,Shimla to Delhi,HRTC - 188,Ordinary 3+2 Non AC Seater,19:25,04:57,09h 32m,INR 507,27 Seats available,4.2
31,Shimla to Delhi,HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,20:00,05:00,09h 00m,INR 892,26 Seats available,4.5
32,Shimla to Delhi,HRTC - 1711,Ordinary 3+2 Non AC Seater,20:00,05:30,09h 30m,INR 507,36 Seats available,4.2
33,Shimla to Delhi,HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,21:00,06:00,09h 00m,INR 892,24 Seats available,4.6
34,Shimla to Delhi,HRTC - 108,A/C Executive (2+3),21:20,06:52,09h 32m,INR 622,44 Seats available,3.3
35,Shimla to Delhi,HRTC - 1712,Ordinary 3+2 Non AC Seater,21:30,06:00,08h 30m,INR 507,27 Seats available,4.2
36,Shimla to Delhi,HRTC - 19,Himsuta AC Seater Volvo/Scania 2+2,21:30,06:00,08h 30m,INR 892,23 Seats available,4.1
37,Shimla to Delhi,HRTC - 130,Ordinary 3+2 Non AC Seater,21:45,06:15,08h 30m,INR 507,37 Seats available,4.5
38,Shimla to Delhi,HRTC - 179,Ordinary 3+2 Non AC Seater,22:00,06:30,08h 30m,INR 507,27 Seats available,3.4
39,Shimla to Delhi,HRTC - 35,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:15,08h 15m,INR 892,16 Seats available,4.6
40,Shimla to Delhi,HRTC - 136,Ordinary 3+2 Non AC Seater,22:30,06:30,08h 00m,INR 507,27 Seats available,2.3
41,Shimla to Delhi,HRTC - 92,Himsuta AC Seater Volvo/Scania 2+2,22:30,07:00,08h 30m,INR 892,14 Seats available,4.6
42,Shimla to Delhi,RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,16:30,02:00,09h 30m,INR 1103,33 Seats available,3.8
43,Shimla to Delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:30,05:30,08h 00m,531,25 Seats available,4.7
44,Shimla to Delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,04:30,08h 00m,569,19 Seats available,4.4
45,Shimla to Delhi,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),21:55,06:35,08h 40m,648,26 Seats available,4.4
46,Shimla to Delhi,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:30,04:35,08h 05m,534,27 Seats available,4.3
47,Shimla to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,05:00,07h 00m,INR 500,37 Seats available,3.8
48,Shimla to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,05:30,07h 00m,INR 500,35 Seats available,3.9
49,Shimla to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),21:00,04:25,07h 25m,495,36 Seats available,3.6
50,Shimla to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:00,07:00,08h 00m,495,28 Seats available,2.9
51,Shimla to Delhi,FlixBus,A/C Seater (2+2),20:00,05:00,09h 00m,INR 619,19 Seats available,4.6
52,Manali to Chandigarh,HRTC - 724,Ordinary 3+2 Non AC Seater,14:20,23:55,09h 35m,INR 567,37 Seats available,3.9
53,Manali to Chandigarh,HRTC - 707,A/C Executive (2+3),14:58,01:20,10h 22m,INR 580,42 Seats available,1.8
54,Manali to Chandigarh,HRTC - 776,Ordinary 3+2 Non AC Seater,15:24,23:30,08h 06m,INR 565,37 Seats available,1.7
55,Manali to Chandigarh,HRTC - 801,Ordinary 3+2 Non AC Seater,15:45,00:15,08h 30m,INR 549,37 Seats available,3.9
56,Manali to Chandigarh,HRTC - 11,Himsuta AC Seater Volvo/Scania 2+2,16:00,00:01,08h 01m,INR 920,35 Seats available,3.9
57,Manali to Chandigarh,HRTC - 754,Ordinary 3+2 Non AC Seater,16:15,03:00,10h 45m,INR 544,37 Seats available,3.9
58,Manali to Chandigarh,HRTC - 49,Himsuta AC Seater Volvo/Scania 2+2,16:30,02:00,09h 30m,INR 938,35 Seats available,3.6
59,Manali to Chandigarh,HRTC - 788,Ordinary 3+2 Non AC Seater,16:40,03:30,10h 50m,INR 545,33 Seats available,3.9
60,Manali to Chandigarh,HRTC - 736,Himsuta AC Seater Volvo/Scania 2+2,17:00,01:00,08h 00m,INR 920,35 Seats available,5.0
61,Manali to Chandigarh,HRTC - 705,Himsuta AC Seater Volvo/Scania 2+2,18:00,02:00,08h 00m,INR 920,12 Seats available,3.9
62,Manali to Chandigarh,HRTC - 214001,Himsuta AC Seater Volvo/Scania 2+2,19:00,02:20,07h 20m,INR 920,28 Seats available,3.9
63,Manali to Chandigarh,HRTC - 759,Himsuta AC Seater Volvo/Scania 2+2,20:00,04:10,08h 10m,INR 938,31 Seats available,3.9
64,Manali to Chandigarh,HRTC - 737,Ordinary 3+2 Non AC Seater,20:10,05:00,08h 50m,INR 555,37 Seats available,2.3
65,Manali to Chandigarh,HRTC - 803,Ordinary 3+2 Non AC Seater,20:30,06:00,09h 30m,INR 549,37 Seats available,3.0
66,Manali to Chandigarh,HRTC - 732,Himsuta AC Seater Volvo/Scania 2+2,21:00,04:20,07h 20m,INR 920,34 Seats available,3.8
67,Manali to Chandigarh,HRTC - 701,Ordinary 3+2 Non AC Seater,21:30,05:30,08h 00m,INR 560,37 Seats available,3.9
68,Manali to Chandigarh,HRTC - 713,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:00,08h 00m,INR 920,31 Seats available,3.7
69,Manali to Chandigarh,HRTC - 65,Himsuta AC Seater Volvo/Scania 2+2,22:30,05:45,07h 15m,INR 943,34 Seats available,3.9
70,Manali to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),16:00,23:00,07h 00m,569,6 Seats available,4.6
71,Manali to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,03:30,05h 30m,569,35 Seats available,4.6
72,Manali to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:30,03:15,05h 45m,569,34 Seats available,4.5
73,Manali to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:40,03:30,05h 50m,474,44 Seats available,4.7
74,Manali to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),15:30,22:20,06h 50m,673,29 Seats available,3.9
75,Manali to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,02:30,06h 30m,569,14 Seats available,4.5
76,Manali to Chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),18:15,01:10,06h 55m,INR 709,10 Seats available,4.9
77,Manali to Chandigarh,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),21:00,03:00,06h 00m,630,34 Seats available,3.9
78,Manali to Chandigarh,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),19:30,02:05,06h 35m,INR 814,22 Seats available,5.0
79,Manali to Chandigarh,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),20:00,03:30,07h 30m,INR 599,27 Seats available,2.5
80,Manali to Chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),17:40,00:39,06h 59m,INR 700,23 Seats available,3.8
81,Manali to Chandigarh,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:00,03:00,07h 00m,679,36 Seats available,4.3
82,Manali to Chandigarh,Reo India Travels,Volvo A/C Semi Sleeper (2+2),19:35,02:20,06h 45m,615,27 Seats available,3.9
83,Manali to Chandigarh,SWAGATAM TOUR HOLIDAY,Volvo AC Seater (2+2),19:00,02:01,07h 01m,INR 2199,41 Seats available,No rating
84,Manali to Chandigarh,Jyoti Bus Services,Bharat Benz A/C Semi Sleeper (2+2),18:00,01:00,07h 00m,1200,49 Seats available,No rating
85,Manali to Chandigarh,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:25,02:45,07h 20m,615,36 Seats available,3.9
86,Manali to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,04:00,06h 00m,619,33 Seats available,3.5
87,Manali to Chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:30,23:55,05h 25m,INR 773,35 Seats available,3.5
88,Manali to Chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:30,23:55,05h 25m,INR 773,33 Seats available,3.5
89,Manali to Chandigarh,SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),18:45,02:10,07h 25m,750,49 Seats available,4.8
90,Manali to Chandigarh,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:30,01:15,05h 45m,630,37 Seats available,4.2
91,Manali to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),15:00,21:30,06h 30m,673,26 Seats available,3.0
92,Manali to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:35,05:00,06h 25m,619,32 Seats available,2.5
93,Manali to Chandigarh,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),20:30,04:30,08h 00m,989,40 Seats available,2.4
94,Manali to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),17:30,23:55,06h 25m,1170,28 Seats available,2.8
95,Manali to Chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),18:00,23:30,05h 30m,INR 700,26 Seats available,1.7
96,Manali to Chandigarh,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),18:50,03:45,08h 55m,1899,36 Seats available,4.3
97,Manali to Chandigarh,R S YADAV SMART BUS PRIVATE LIMITED,Volvo 9600 A/C Semi Sleeper (2+2),17:50,02:45,08h 55m,1899,35 Seats available,4.3
98,Manali to Chandigarh,ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),18:00,01:00,07h 00m,INR 1049,33 Seats available,2.4
99,Manali to Chandigarh,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),19:00,00:50,05h 50m,INR 1649,41 Seats available,4.1
100,Manali to Chandigarh,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),18:30,02:45,08h 15m,INR 1649,41 Seats available,4.1
101,Manali to Chandigarh,Reo India Travels,Volvo A/C Semi Sleeper (2+2),17:25,23:59,06h 34m,662,22 Seats available,3.9
102,Manali to Chandigarh,Reo India Travels,Volvo A/C Semi Sleeper (2+2),17:40,01:00,07h 20m,615,23 Seats available,3.9
103,Manali to Chandigarh,SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),21:00,04:30,07h 30m,1756,49 Seats available,3.7
104,Manali to Chandigarh,Suswagtam Tours,Volvo A/C Semi Sleeper (2+2),19:00,01:59,06h 59m,INR 1449,39 Seats available,3.6
105,Manali to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),17:00,00:30,07h 30m,765,29 Seats available,3.6
106,Manali to Chandigarh,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),17:30,02:00,08h 30m,INR 949,45 Seats available,3.5
107,Manali to Chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),17:30,23:55,06h 25m,INR 773,33 Seats available,3.5
108,Manali to Chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),17:30,23:55,06h 25m,INR 773,31 Seats available,3.5
109,Manali to Chandigarh,Travel Zap India Pvt LTD.,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),19:00,01:15,06h 15m,INR 1545,44 Seats available,3.4
110,Manali to Chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),18:25,00:30,06h 05m,674,34 Seats available,3.0
111,Manali to Chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),17:30,01:15,07h 45m,809,15 Seats available,3.0
112,Manali to Chandigarh,Cab India Travels,Volvo A/C Semi Sleeper (2+2),17:00,03:00,10h 00m,INR 1400,41 Seats available,2.8
113,Manali to Chandigarh,JN HOLIDAYS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),19:00,01:30,06h 30m,832,38 Seats available,2.8
114,Manali to Chandigarh,Travel hub,Volvo A/C Semi Sleeper (2+2),16:00,00:00,08h 00m,INR 1099,41 Seats available,2.6
115,Manali to Chandigarh,Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),18:00,23:55,05h 55m,INR 1199,49 Seats available,2.5
116,Manali to Chandigarh,ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),21:00,05:00,08h 00m,989,29 Seats available,2.4
117,Manali to Chandigarh,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),18:30,02:00,07h 30m,1350,31 Seats available,2.3
118,Manali to Chandigarh,RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),17:00,01:30,08h 30m,INR 1555,46 Seats available,2.3
119,Manali to Chandigarh,RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),17:30,03:45,10h 15m,INR 1480,49 Seats available,2.3
120,Manali to Chandigarh,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),18:00,02:30,08h 30m,INR 1315,29 Seats available,2.3
121,Manali to Chandigarh,Snow Line Holidays Manali,A/C Seater (2+2),19:45,04:45,09h 00m,INR 3000,45 Seats available,No rating
122,Chandigarh to Manali,HRTC - 2030250,Ordinary 3+2 Non AC Seater,16:30,22:30,06h 00m,INR 546,34 Seats available,3.0
123,Chandigarh to Manali,HRTC - 514,Ordinary 3+2 Non AC Seater,17:40,04:00,10h 20m,INR 567,37 Seats available,3.9
124,Chandigarh to Manali,HRTC - 1507,Ordinary 3+2 Non AC Seater,18:40,03:00,08h 20m,INR 560,37 Seats available,3.9
125,Chandigarh to Manali,HRTC - 1532,Ordinary 3+2 Non AC Seater,20:20,06:00,09h 40m,INR 539,37 Seats available,4.3
126,Chandigarh to Manali,HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,20:40,05:00,08h 20m,INR 945,34 Seats available,4.4
127,Chandigarh to Manali,HRTC - 1544,Ordinary 3+2 Non AC Seater,21:40,07:50,10h 10m,INR 575,27 Seats available,3.9
128,Chandigarh to Manali,HRTC - 1212,A/C Executive (2+3),21:58,06:09,08h 11m,INR 580,42 Seats available,3.9
129,Chandigarh to Manali,HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:30,08h 30m,INR 920,35 Seats available,4.8
130,Chandigarh to Manali,HRTC - 521,Ordinary 3+2 Non AC Seater,22:20,07:00,08h 40m,INR 565,36 Seats available,5.0
131,Chandigarh to Manali,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,05:30,06h 40m,474,37 Seats available,4.7
132,Chandigarh to Manali,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:45,06:30,06h 45m,475,34 Seats available,4.5
133,Chandigarh to Manali,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25,07:00,08h 35m,509,31 Seats available,3.5
134,Chandigarh to Manali,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:15,06:30,08h 15m,495,28 Seats available,3.5
135,Chandigarh to Manali,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:45,07:00,08h 15m,495,29 Seats available,4.3
136,Chandigarh to Manali,Reo India Travels,Volvo A/C Semi Sleeper (2+2),23:59,07:25,07h 26m,INR 450,24 Seats available,3.7
137,Chandigarh to Manali,SWAGATAM TOUR HOLIDAY,Volvo AC Seater (2+2),23:59,07:00,07h 01m,INR 999,41 Seats available,No rating
138,Chandigarh to Manali,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:35,07:10,08h 35m,509,29 Seats available,3.0
139,Chandigarh to Manali,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),01:00,07:00,06h 00m,1170,29 Seats available,3.4
140,Chandigarh to Manali,Travel Zap India Pvt LTD.,Volvo Multi-Axle A/C (2+2),23:24,06:30,07h 06m,INR 1456,46 Seats available,2.5
141,Chandigarh to Manali,Everest Holidays,Volvo A/C Semi Sleeper (2+2),23:59,07:00,07h 01m,698,31 Seats available,1.9
142,Chandigarh to Manali,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,05:30,05h 45m,INR 573,31 Seats available,2.4
143,Chandigarh to Manali,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),23:40,07:00,07h 20m,INR 1649,41 Seats available,4.1
144,Chandigarh to Manali,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,08:00,08h 15m,INR 573,29 Seats available,3.5
145,Chandigarh to Manali,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),23:50,06:45,06h 55m,INR 849,31 Seats available,3.5
146,Chandigarh to Manali,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),23:59,07:00,07h 01m,INR 1249,33 Seats available,3.5
147,Chandigarh to Manali,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),23:55,07:00,07h 05m,1170,29 Seats available,3.3
148,Chandigarh to Manali,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),23:45,08:25,08h 40m,584,33 Seats available,3.0
149,Chandigarh to Manali,Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),22:20,05:00,06h 40m,INR 1199,49 Seats available,2.5
150,Chandigarh to Manali,ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:58,06:30,06h 32m,INR 649,39 Seats available,2.4
151,Chandigarh to Manali,Snow Line Holidays Manali,A/C Seater (2+2),20:00,08:00,12h 00m,INR 3000,45 Seats available,No rating
152,Chandigarh to Manali,Snow Line Holidays Manali,A/C Seater (2+2),22:35,07:10,08h 35m,INR 3000,45 Seats available,No rating
153,Delhi to Manali,HRTC - 521,Ordinary 3+2 Non AC Seater,16:40,07:00,14h 20m,INR 820,37 Seats available,2.6
154,Delhi to Manali,HRTC - 502,Himsuta AC Seater Volvo/Scania 2+2,17:30,06:00,12h 30m,INR 1446,33 Seats available,4.1
155,Delhi to Manali,HRTC - 586,Ordinary 3+2 Non AC Seater,17:40,08:00,14h 20m,INR 820,37 Seats available,1.9
156,Delhi to Manali,HRTC - 530,Ordinary 3+2 Non AC Seater,18:20,08:30,14h 10m,INR 822,37 Seats available,2.1
157,Delhi to Manali,HRTC - 703,Himsuta AC Seater Volvo/Scania 2+2,19:00,06:00,11h 00m,INR 1428,33 Seats available,3.3
158,Delhi to Manali,HRTC - 545,Ordinary 3+2 Non AC Seater,19:32,09:30,13h 58m,INR 809,32 Seats available,3.8
159,Delhi to Manali,HRTC - 21,Himsuta AC Seater Volvo/Scania 2+2,20:00,09:00,13h 00m,INR 1428,27 Seats available,4.5
160,Delhi to Manali,HRTC - 567,Himsuta AC Seater Volvo/Scania 2+2,21:03,10:00,12h 57m,INR 1428,28 Seats available,4.4
161,Delhi to Manali,HRTC - 574,Ordinary 3+2 Non AC Seater,21:14,08:30,11h 16m,INR 809,36 Seats available,4.3
162,Delhi to Manali,HRTC - 214002,Himsuta AC Seater Volvo/Scania 2+2,21:27,09:30,12h 03m,INR 1428,24 Seats available,3.8
163,Delhi to Manali,HRTC - 600,Himsuta AC Seater Volvo/Scania 2+2,21:50,10:50,13h 00m,INR 1446,25 Seats available,3.7
164,Delhi to Manali,HRTC - 583,Ordinary 3+2 Non AC Seater,22:02,11:00,12h 58m,INR 820,37 Seats available,3.1
165,Delhi to Manali,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),17:00,05:30,12h 30m,569,36 Seats available,4.6
166,Delhi to Manali,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:50,09:10,11h 20m,INR 550,15 Seats available,4.6
167,Delhi to Manali,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,11:00,12h 00m,569,38 Seats available,4.6
168,Delhi to Manali,AdCity Land Travels,Volvo A/C Semi Sleeper (2+2),22:40,12:05,13h 25m,495,33 Seats available,3.4
169,Delhi to Manali,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),20:30,08:05,11h 35m,INR 594,23 Seats available,4.7
170,Delhi to Manali,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,10:00,12h 00m,569,39 Seats available,4.6
171,Delhi to Manali,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),21:55,09:05,11h 10m,INR 594,32 Seats available,4.6
172,Delhi to Manali,AdCity Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),18:40,08:15,13h 35m,522,41 Seats available,3.6
173,Delhi to Manali,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,07:00,12h 00m,569,32 Seats available,4.7
174,Delhi to Manali,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,09:00,12h 00m,569,43 Seats available,4.5
175,Delhi to Manali,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,08:00,12h 00m,569,38 Seats available,4.5
176,Delhi to Manali,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:30,07:30,10h 00m,579,20 Seats available,4.4
177,Delhi to Manali,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:40,09:10,11h 30m,INR 550,9 Seats available,4.6
178,Delhi to Manali,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:25,07:50,10h 25m,740,37 Seats available,4.6
179,Delhi to Manali,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),22:40,10:40,12h 00m,475,47 Seats available,4.4
180,Delhi to Manali,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),18:30,06:30,12h 00m,475,34 Seats available,4.5
181,Delhi to Manali,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,08:30,12h 00m,475,51 Seats available,4.4
182,Delhi to Manali,R S YADAV SMART BUS PRIVATE LIMITED,Volvo 9600 A/C Semi Sleeper (2+2),19:15,08:30,13h 15m,475,27 Seats available,4.4
183,Delhi to Manali,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:30,09:00,11h 30m,INR 550,9 Seats available,4.4
184,Delhi to Manali,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:20,09:30,12h 10m,523,39 Seats available,4.4
185,Delhi to Manali,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,13:20,13h 25m,495,37 Seats available,3.9
186,Delhi to Manali,Reo India Travels,Volvo A/C Semi Sleeper (2+2),19:35,07:25,11h 50m,INR 450,22 Seats available,4.2
187,Delhi to Manali,Jyoti Bus Services,Bharat Benz A/C Semi Sleeper (2+2),19:40,06:25,10h 45m,1200,49 Seats available,No rating
188,Delhi to Manali,SWAGATAM TOUR HOLIDAY,Volvo AC Seater (2+2),19:00,07:00,12h 00m,INR 999,41 Seats available,No rating
189,Delhi to Manali,Sonu Nath Bus Service,VE A/C Semi Sleeper (2+2),20:00,09:45,13h 45m,INR 2500,49 Seats available,No rating
190,Delhi to Manali,Aarohi Travels,VE A/C Seater (2+2),21:00,10:00,13h 00m,INR 1999,49 Seats available,No rating
191,Delhi to Manali,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:15,07:15,12h 00m,786,33 Seats available,4.1
192,Delhi to Manali,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,07:30,12h 00m,INR 649,29 Seats available,3.3
