,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
625,Hyderabad to Kurnool,APSRTC - 51027,Super Luxury (Non AC Seater 2+2 Push Back),19:30,02:00,06h 30m,INR 376,34 Seats available,2.9
626,Hyderabad to Kurnool,APSRTC - 6604,Super Luxury (Non AC Seater 2+2 Push Back),20:00,02:15,06h 15m,INR 376,24 Seats available,4.3
627,Hyderabad to Kurnool,APSRTC - 6471,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",20:00,02:00,06h 00m,INR 360,31 Seats available,3.9
628,Hyderabad to Kurnool,APSRTC - 6485,STAR LINER(NON-AC SLEEPER 2+1),20:00,02:00,06h 00m,INR 488,25 Seats available,2.3
629,Hyderabad to Kurnool,APSRTC - 6476,Super Luxury (Non AC Seater 2+2 Push Back),20:20,02:50,06h 30m,INR 376,32 Seats available,2.8
630,Hyderabad to Kurnool,APSRTC - 51306,Super Luxury (Non AC Seater 2+2 Push Back),20:30,02:45,06h 15m,INR 376,33 Seats available,4.3
631,Hyderabad to Kurnool,APSRTC - 5658,Super Luxury (Non AC Seater 2+2 Push Back),20:45,01:15,04h 30m,INR 344,33 Seats available,3.7
632,Hyderabad to Kurnool,APSRTC - 51007,Super Luxury (Non AC Seater 2+2 Push Back),20:45,03:00,06h 15m,INR 376,29 Seats available,2.6
633,Hyderabad to Kurnool,APSRTC - 53549,Super Luxury (Non AC Seater 2+2 Push Back),21:00,01:15,04h 15m,INR 344,27 Seats available,3.7
634,Hyderabad to Kurnool,APSRTC - 6833,INDRA(A.C. Seater),21:30,03:20,05h 50m,INR 455,38 Seats available,4.1
635,Hyderabad to Kurnool,APSRTC - 66441,Super Luxury (Non AC Seater 2+2 Push Back),21:30,03:30,06h 00m,INR 376,31 Seats available,3.9
636,Hyderabad to Kurnool,APSRTC - 51530,STAR LINER(NON-AC SLEEPER 2+1),21:45,04:15,06h 30m,INR 488,19 Seats available,4.3
637,Hyderabad to Kurnool,APSRTC - 6418,INDRA(A.C. Seater),22:00,03:00,05h 00m,INR 455,25 Seats available,3.3
638,Hyderabad to Kurnool,APSRTC - 51603,INDRA(A.C. Seater),22:30,02:30,04h 00m,INR 416,37 Seats available,3.8
639,Hyderabad to Kurnool,APSRTC - 6432,Super Luxury (Non AC Seater 2+2 Push Back),22:45,03:00,04h 15m,INR 344,31 Seats available,3.1
640,Hyderabad to Kurnool,APSRTC - 6538,Super Luxury (Non AC Seater 2+2 Push Back),22:45,03:25,04h 40m,INR 344,34 Seats available,3.7
641,Hyderabad to Kurnool,APSRTC - 51356,Super Luxury (Non AC Seater 2+2 Push Back),23:00,03:00,04h 00m,INR 344,34 Seats available,1.8
642,Hyderabad to Kurnool,APSRTC - 6469,Super Luxury (Non AC Seater 2+2 Push Back),23:15,03:30,04h 15m,INR 344,16 Seats available,4.2
643,Hyderabad to Kurnool,APSRTC - 6621,Super Luxury (Non AC Seater 2+2 Push Back),23:30,04:00,04h 30m,INR 344,34 Seats available,4.0
644,Hyderabad to Kurnool,APSRTC - 6567,Super Luxury (Non AC Seater 2+2 Push Back),23:45,03:55,04h 10m,INR 344,30 Seats available,4.4
645,Hyderabad to Kurnool,APSRTC - 51130,INDRA(A.C. Seater),23:45,03:28,03h 43m,INR 416,32 Seats available,3.8
646,Hyderabad to Kurnool,APSRTC - 51059,Super Luxury (Non AC Seater 2+2 Push Back),23:50,04:30,04h 40m,INR 344,32 Seats available,4.0
647,Hyderabad to Kurnool,APSRTC - 6421,Super Luxury (Non AC Seater 2+2 Push Back),23:55,04:10,04h 15m,INR 344,33 Seats available,3.7
648,Hyderabad to Kurnool,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),14:45,17:55,03h 10m,INR 1200,15 Seats available,3.0
649,Hyderabad to Kurnool,Nanthi Travels,A/C Sleeper (2+1),16:00,21:50,05h 50m,899,17 Seats available,4.2
650,Hyderabad to Kurnool,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),16:15,19:30,03h 15m,INR 1000,18 Seats available,3.5
651,Hyderabad to Kurnool,JBT TRAVELS,A/C Sleeper (2+1),16:30,22:45,06h 15m,INR 999,9 Seats available,3.3
652,Hyderabad to Kurnool,YAS TOURS AND TRAVELS,Volvo A/C Semi Sleeper (2+2),16:30,19:45,03h 15m,INR 800,28 Seats available,3.8
653,Hyderabad to Kurnool,Moksha Travels,A/C Sleeper (2+1),17:00,23:45,06h 45m,825,15 Seats available,4.1
654,Hyderabad to Kurnool,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),17:02,23:34,06h 32m,INR 400,20 Seats available,4.3
655,Hyderabad to Kurnool,Jagan Travels,Scania AC Multi Axle Sleeper (2+1),17:20,23:00,05h 40m,INR 600,19 Seats available,4.1
656,Hyderabad to Kurnool,Sri Krishna Travels,A/C Sleeper (2+1),17:45,00:30,06h 45m,INR 1500,10 Seats available,3.6
657,Hyderabad to Kurnool,Sri Krishna Travels,A/C Sleeper (2+1),17:45,23:59,06h 14m,INR 1000,27 Seats available,3.6
658,Hyderabad to Kurnool,Nanthi Travels,A/C Sleeper (2+1),17:45,23:45,06h 00m,1300,24 Seats available,4.2
659,Hyderabad to Kurnool,Sri Vaari Travels,A/C Sleeper (2+1),17:45,22:00,04h 15m,INR 1400,17 Seats available,4.2
660,Hyderabad to Kurnool,Yolo Bus,Bharat Benz A/C Sleeper (2+1),17:50,23:45,05h 55m,INR 1620,14 Seats available,4.3
661,Hyderabad to Kurnool,Mythri Tours And Travels,A/C Sleeper (2+1),18:15,01:00,06h 45m,INR 1429,7 Seats available,4.6
662,Hyderabad to Kurnool,JBT TRAVELS,A/C Sleeper (2+1),18:15,22:45,04h 30m,INR 999,18 Seats available,3.6
663,Hyderabad to Kurnool,VSR Tours and Travels,A/C Sleeper (2+1),18:20,01:30,07h 10m,INR 1219,6 Seats available,4.5
664,Hyderabad to Kurnool,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),18:30,01:04,06h 34m,INR 530,24 Seats available,4.3
665,Hyderabad to Kurnool,Om Sri Vinayaka Travels,A/C Seater / Sleeper (2+1),18:30,00:45,06h 15m,INR 999,26 Seats available,4.4
666,Hyderabad to Kurnool,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,23:15,04h 45m,INR 1510,12 Seats available,4.9
667,Hyderabad to Kurnool,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,23:00,04h 30m,1480,18 Seats available,5.0
668,Hyderabad to Kurnool,Moksha Travels,A/C Sleeper (2+1),19:05,01:00,05h 55m,825,19 Seats available,4.1
669,Hyderabad to Kurnool,PRAMUKH TRAVELS,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:15,23:15,04h 00m,INR 1499,17 Seats available,4.7
670,Hyderabad to Kurnool,November Travels,Bharat Benz A/C Sleeper (2+1),19:20,01:15,05h 55m,INR 1190,17 Seats available,4.3
671,Hyderabad to Kurnool,Vikram Travels,A/C Sleeper (2+1),19:40,00:30,04h 50m,INR 1449,17 Seats available,4.1
672,Hyderabad to Kurnool,Jabbar Travels,NON AC Seater / Sleeper 2+1,20:00,01:00,05h 00m,INR 1050,5 Seats available,3.2
673,Hyderabad to Kurnool,Jagan Travels,A/C Sleeper (2+1),20:00,01:00,05h 00m,INR 765,15 Seats available,4.1
674,Hyderabad to Kurnool,Jagan Travels,Scania AC Multi Axle Sleeper (2+1),20:00,23:55,03h 55m,INR 900,16 Seats available,4.1
675,Hyderabad to Kurnool,Srivastav Travels,A/C Sleeper (2+1),20:00,01:15,05h 15m,INR 699,32 Seats available,3.6
676,Hyderabad to Kurnool,JBT TRAVELS,NON A/C Sleeper (2+1),20:00,01:30,05h 30m,INR 599,19 Seats available,3.6
677,Hyderabad to Kurnool,JBT TRAVELS,Non A/C Seater / Sleeper (2+1),20:00,01:45,05h 45m,INR 699,9 Seats available,3.3
678,Hyderabad to Kurnool,BSR Tours And Travels,A/C Sleeper (2+1),20:00,01:00,05h 00m,INR 1250,5 Seats available,5.0
679,Hyderabad to Kurnool,Ramana Tours And Travels,A/C Sleeper (2+1),20:15,01:16,05h 01m,850,13 Seats available,4.1
680,Hyderabad to Kurnool,Ramana Tours And Travels,A/C Sleeper (2+1),20:15,01:16,05h 01m,1220,13 Seats available,4.1
681,Hyderabad to Kurnool,National travels,Scania AC Multi Axle Sleeper (2+1),20:15,02:45,06h 30m,INR 1200,22 Seats available,3.4
682,Hyderabad to Kurnool,Vikram Travels,A/C Sleeper (2+1),20:20,01:00,04h 40m,INR 819,23 Seats available,4.1
683,Hyderabad to Kurnool,Vikram Travels,A/C Sleeper (2+1),20:20,01:25,05h 05m,INR 1190,17 Seats available,4.1
684,Hyderabad to Kurnool,Indian Bus,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:30,02:00,05h 30m,INR 1300,25 Seats available,3.3
685,Hyderabad to Kurnool,Intercity travels,A/C Sleeper (2+1),20:30,01:00,04h 30m,INR 1399,3 Seats available,4.5
686,Hyderabad to Kurnool,Go Tour Travels and Holidays,A/C Sleeper (2+1),20:45,00:30,03h 45m,INR 1399,4 Seats available,4.3
687,Hyderabad to Kurnool,ORM Tours and Travels,A/C Sleeper (2+1),20:45,02:00,05h 15m,INR 800,29 Seats available,3.8
688,Hyderabad to Kurnool,KSM Roadways,Bharat Benz A/C Sleeper (2+1),20:45,00:10,03h 25m,INR 1399,4 Seats available,4.7
689,Hyderabad to Kurnool,Go Tour Travels and Holidays,A/C Sleeper (2+1),20:45,00:30,03h 45m,INR 1369,15 Seats available,4.3
690,Hyderabad to Kurnool,BSR Tours And Travels,Scania AC Multi Axle Sleeper (2+1),21:00,02:15,05h 15m,INR 1480,22 Seats available,5.0
691,Hyderabad to Kurnool,VRCR(AMKGN) Travels,NON A/C Sleeper (2+1),21:00,00:30,03h 30m,INR 1000,11 Seats available,4.1
692,Hyderabad to Kurnool,TVK TRAVELS,Bharat Benz A/C Sleeper (2+1),21:05,02:30,05h 25m,INR 1499,14 Seats available,4.6
693,Hyderabad to Kurnool,DK SAVARKAR TRAVELS,A/C Seater / Sleeper (2+1),21:10,02:30,05h 20m,INR 599,31 Seats available,4.6
694,Hyderabad to Kurnool,SRI AVANI,Non A/C Seater / Sleeper (2+1),21:10,03:30,06h 20m,INR 400,30 Seats available,4.4
695,Hyderabad to Kurnool,November Travels,A/C Seater / Sleeper (2+1),21:10,02:30,05h 20m,INR 1000,20 Seats available,4.3
696,Hyderabad to Kurnool,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),21:10,02:40,05h 30m,INR 399,35 Seats available,3.6
697,Hyderabad to Kurnool,KK Travels,Non A/C Seater / Sleeper (2+1),21:15,03:15,06h 00m,INR 500,27 Seats available,3.6
698,Hyderabad to Sathupally,TSRTC - 64958,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:20,20:35,06h 15m,INR 453,30 Seats available,3.7
699,Hyderabad to Sathupally,TSRTC - 64828,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,22:50,06h 20m,INR 453,31 Seats available,3.7
700,Hyderabad to Sathupally,TSRTC - 2492,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,01:30,08h 00m,INR 456,31 Seats available,3.7
701,Hyderabad to Sathupally,TSRTC - 2415,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:40,03:40,09h 00m,INR 456,13 Seats available,3.7
702,Hyderabad to Sathupally,TSRTC - 8804,RAJDHANI (A.C. Semi Sleeper),20:35,03:50,07h 15m,INR 550,31 Seats available,3.6
703,Hyderabad to Sathupally,TSRTC - 64341,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,04:55,08h 05m,INR 453,12 Seats available,4.1
704,Hyderabad to Sathupally,TSRTC - 8886,Lahari Non A/C Sleeper Cum Seater,21:00,04:30,07h 30m,INR 453,32 Seats available,4.0
705,Hyderabad to Sathupally,TSRTC - 8825,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,04:30,07h 30m,INR 453,22 Seats available,4.3
706,Hyderabad to Sathupally,TSRTC - 8856,RAJDHANI (A.C. Semi Sleeper),21:15,04:40,07h 25m,INR 550,23 Seats available,3.1
707,Hyderabad to Sathupally,TSRTC - 8848,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,04:50,07h 30m,INR 453,22 Seats available,4.0
708,Hyderabad to Sathupally,TSRTC - 64864,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,03:45,06h 05m,INR 453,30 Seats available,4.4
709,Hyderabad to Sathupally,TSRTC - 64827,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,06:00,07h 45m,INR 453,8 Seats available,3.7
710,Hyderabad to Sathupally,BSR Tours And Travels,NON A/C Seater (2+2),22:00,05:00,07h 00m,INR 400,30 Seats available,4.3
711,Hyderabad to Sathupally,Mozo travels,A/C Seater / Sleeper (2+1),22:40,05:05,06h 25m,INR 540,17 Seats available,4.6
712,Hyderabad to Sathupally,Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,INR 350,16 Seats available,4.0
713,Hyderabad to Sathupally,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,05:00,07h 40m,INR 380,27 Seats available,4.6
714,Hyderabad to Sathupally,Mythri Tours And Travels,A/C Sleeper (2+1),23:00,04:15,05h 15m,656,12 Seats available,4.9
715,Hyderabad to Sathupally,Sri Krishna Travels(VGN),NON A/C Hi-Tech (2+2),21:45,05:00,07h 15m,INR 350,23 Seats available,3.8
716,Hyderabad to Sathupally,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,04:00,06h 00m,INR 1000,24 Seats available,4.8
717,Hyderabad to Sathupally,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:30,05:25,06h 55m,INR 450,24 Seats available,4.1
718,Hyderabad to Sathupally,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),22:35,04:00,05h 25m,INR 444,20 Seats available,3.1
719,Hyderabad to Sathupally,DMR Travels,Non A/C Seater / Sleeper (2+1),21:35,04:00,06h 25m,INR 499,37 Seats available,3.1
720,Hyderabad to Sathupally,Sri Krishna Travels,A/C Sleeper (2+1),19:00,01:00,06h 00m,INR 1000,30 Seats available,3.2
721,Hyderabad to Sathupally,KVR Tours and Travels,A/C Seater / Sleeper (2+1),21:30,05:00,07h 30m,INR 499,29 Seats available,2.5
722,Hyderabad to Sathupally,Morning Star Travels,A/C Sleeper (2+1),22:25,04:50,06h 25m,INR 890,22 Seats available,1.8
723,Hyderabad to Sathupally,Sri Rama Travels,A/C Seater / Sleeper (2+1),21:40,04:30,06h 50m,INR 666,32 Seats available,2.1
724,Hyderabad to Sathupally,Sri Krishna Travels(VGN),NON A/C Hi-Tech (2+2),22:10,05:45,07h 35m,INR 560,13 Seats available,4.7
725,Hyderabad to Sathupally,Mahadevv travels,Non A/C Seater / Sleeper (2+1),22:00,03:30,05h 30m,INR 499,26 Seats available,3.3
726,Hyderabad to Sathupally,Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:30,02:05,07h 35m,INR 555,23 Seats available,3.1
727,Hyderabad to Sathupally,DMR Travels,A/C Sleeper (2+1),20:40,03:30,06h 50m,INR 1220,30 Seats available,3.1
728,Hyderabad to Sathupally,SVN TOURS & TRAVELS,A/C Semi Sleeper / Sleeper (2+1),22:00,04:15,06h 15m,INR 700,33 Seats available,2.8
729,Hyderabad to Sathupally,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),20:00,02:45,06h 45m,INR 2999,14 Seats available,4.3
730,Hyderabad to Sathupally,KVR Tours and Travels,A/C Sleeper (2+1),19:30,03:00,07h 30m,INR 699,25 Seats available,2.5
731,Hyderabad to Sathupally,Sri Krishna Travels,A/C Sleeper (2+1),22:00,04:30,06h 30m,INR 1000,25 Seats available,4.0
732,Hyderabad to Sathupally,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),19:30,01:00,05h 30m,INR 700,34 Seats available,4.0
733,Hyderabad to Sathupally,SVN TOURS & TRAVELS,NON A/C Semi Sleeper / Sleeper (2+1),22:00,04:30,06h 30m,INR 799,34 Seats available,2.8
734,Hyderabad to Sathupally,KVR Tours and Travels,NON A/C Sleeper (2+1),19:30,03:00,07h 30m,INR 749,23 Seats available,2.5
735,Hyderabad to Sathupally,Sri Rama Travels,A/C Seater / Sleeper (2+1),21:40,04:30,06h 50m,INR 666,21 Seats available,2.1
736,Hyderabad to Armoor,TSRTC - 1139,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),14:20,18:50,04h 30m,INR 377,36 Seats available,3.7
737,Hyderabad to Armoor,TSRTC - 8009,Lahari A/C sleeper,18:00,21:55,03h 55m,INR 377,45 Seats available,2.6
738,Hyderabad to Armoor,TSRTC - 6010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,23:10,04h 40m,INR 312,31 Seats available,3.9
739,Hyderabad to Armoor,TSRTC - 8113,RAJDHANI (A.C. Semi Sleeper),18:30,22:25,03h 55m,INR 377,33 Seats available,4.1
740,Hyderabad to Armoor,TSRTC - 4007,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,22:30,03h 30m,INR 312,31 Seats available,2.0
741,Hyderabad to Armoor,Orange Tours And Travels,A/C Sleeper (2+1),22:00,01:45,03h 45m,INR 600,23 Seats available,3.6
742,Hyderabad to Armoor,Milan Travels,NON A/C Sleeper (2+1),14:00,22:00,08h 00m,INR 4000,30 Seats available,3.9
743,Hyderabad to Armoor,Shree Devnarayan Travels,NON A/C Seater/ Sleeper (2+1),20:30,01:00,04h 30m,INR 1500,42 Seats available,4.3
744,Hyderabad to Armoor,Saini Travels Pvt. Ltd.,AC Sleeper (2+1),21:30,01:40,04h 10m,INR 1200,24 Seats available,3.9
745,Hyderabad to Armoor,Vijayant Travels,A/C Sleeper (2+1),21:45,01:15,03h 30m,INR 1200,24 Seats available,3.9
746,Hyderabad to Armoor,Narendra Travels,A/C Sleeper (2+1),21:00,00:30,03h 30m,3800,32 Seats available,No rating
747,Hyderabad to Armoor,Shri Mahadev (f.d.m),NON A/C Sleeper (2+1),21:45,03:15,05h 30m,INR 1000,25 Seats available,1.7
748,Hyderabad to Godavarikhani,TSRTC - 7204,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,19:30,05h 30m,INR 392,30 Seats available,3.5
749,Hyderabad to Godavarikhani,TSRTC - 7267,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,20:00,05h 30m,INR 392,27 Seats available,3.8
750,Hyderabad to Godavarikhani,TSRTC - 7198,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,22:00,05h 30m,INR 392,30 Seats available,3.8
751,Hyderabad to Godavarikhani,TSRTC - 7331,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,23:15,05h 45m,INR 392,30 Seats available,3.2
752,Hyderabad to Godavarikhani,TSRTC - 7206,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:20,01:50,05h 30m,INR 392,31 Seats available,4.4
753,Hyderabad to Godavarikhani,TSRTC - 7235,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:00,05h 30m,INR 392,31 Seats available,4.5
754,Hyderabad to Godavarikhani,TSRTC - 9507,RAJDHANI (A.C. Semi Sleeper),22:00,03:30,05h 30m,INR 476,35 Seats available,3.1
755,Hyderabad to Godavarikhani,TSRTC - 7201,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04:30,05h 30m,INR 392,21 Seats available,4.5
756,Hyderabad to Godavarikhani,TSRTC - 9511,RAJDHANI (A.C. Semi Sleeper),23:00,04:30,05h 30m,INR 502,33 Seats available,4.3
757,Hyderabad to Godavarikhani,TSRTC - 7271,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,04:30,05h 15m,INR 392,31 Seats available,4.1
758,Hyderabad to Godavarikhani,TSRTC - 7273,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,05:10,05h 25m,INR 392,31 Seats available,4.1
759,Hyderabad to Anantapur (andhra pradesh),APSRTC - 5734,Super Luxury (Non AC Seater 2+2 Push Back),15:15,22:00,06h 45m,INR 584,28 Seats available,3.9
760,Hyderabad to Anantapur (andhra pradesh),APSRTC - 5732,Super Luxury (Non AC Seater 2+2 Push Back),16:30,23:30,07h 00m,INR 584,25 Seats available,3.3
761,Hyderabad to Anantapur (andhra pradesh),APSRTC - 5694,Super Luxury (Non AC Seater 2+2 Push Back),17:00,02:15,09h 15m,INR 616,33 Seats available,3.8
762,Hyderabad to Anantapur (andhra pradesh),APSRTC - 56912,Super Luxury (Non AC Seater 2+2 Push Back),17:15,01:45,08h 30m,INR 584,34 Seats available,3.7
763,Hyderabad to Anantapur (andhra pradesh),APSRTC - 47463,Super Luxury (Non AC Seater 2+2 Push Back),18:20,03:30,09h 10m,INR 616,29 Seats available,4.6
764,Hyderabad to Anantapur (andhra pradesh),APSRTC - 66310,Super Luxury (Non AC Seater 2+2 Push Back),19:00,04:00,09h 00m,INR 616,33 Seats available,4.0
765,Hyderabad to Anantapur (andhra pradesh),APSRTC - 6926,Super Luxury (Non AC Seater 2+2 Push Back),19:00,05:30,10h 30m,INR 616,33 Seats available,4.6
766,Hyderabad to Anantapur (andhra pradesh),APSRTC - 5692,STAR LINER(NON-AC SLEEPER 2+1),19:15,04:00,08h 45m,INR 798,28 Seats available,4.1
767,Hyderabad to Anantapur (andhra pradesh),APSRTC - 6893,Super Luxury (Non AC Seater 2+2 Push Back),19:40,06:15,10h 35m,INR 616,18 Seats available,4.2
768,Hyderabad to Anantapur (andhra pradesh),APSRTC - 6835,Super Luxury (Non AC Seater 2+2 Push Back),19:45,04:55,09h 10m,INR 616,33 Seats available,3.6
769,Hyderabad to Anantapur (andhra pradesh),APSRTC - 6646,Super Luxury (Non AC Seater 2+2 Push Back),20:00,04:10,08h 10m,INR 584,31 Seats available,4.1
770,Hyderabad to Anantapur (andhra pradesh),APSRTC - 66330,Super Luxury (Non AC Seater 2+2 Push Back),20:15,05:30,09h 15m,INR 616,34 Seats available,2.9
771,Hyderabad to Anantapur (andhra pradesh),APSRTC - 6855,INDRA(A.C. Seater),20:30,05:45,09h 15m,INR 745,37 Seats available,4.4
772,Hyderabad to Anantapur (andhra pradesh),APSRTC - 6806,Super Luxury (Non AC Seater 2+2 Push Back),20:30,06:30,10h 00m,INR 616,34 Seats available,4.2
773,Hyderabad to Anantapur (andhra pradesh),APSRTC - 6735,Super Luxury (Non AC Seater 2+2 Push Back),20:45,06:00,09h 15m,INR 616,30 Seats available,3.8
774,Hyderabad to Anantapur (andhra pradesh),APSRTC - 53549,Super Luxury (Non AC Seater 2+2 Push Back),21:00,04:00,07h 00m,INR 584,27 Seats available,4.6
775,Hyderabad to Anantapur (andhra pradesh),APSRTC - 6831,Super Luxury (Non AC Seater 2+2 Push Back),21:15,06:25,09h 10m,INR 616,34 Seats available,4.0
776,Hyderabad to Anantapur (andhra pradesh),APSRTC - 6833,INDRA(A.C. Seater),21:30,06:00,08h 30m,INR 745,38 Seats available,3.9
777,Hyderabad to Anantapur (andhra pradesh),APSRTC - 66441,Super Luxury (Non AC Seater 2+2 Push Back),21:30,06:40,09h 10m,INR 616,28 Seats available,4.4
778,Hyderabad to Anantapur (andhra pradesh),APSRTC - 6950,Super Luxury (Non AC Seater 2+2 Push Back),21:45,07:15,09h 30m,INR 616,33 Seats available,3.7
779,Hyderabad to Anantapur (andhra pradesh),APSRTC - 6731,Super Luxury (Non AC Seater 2+2 Push Back),23:00,07:15,08h 15m,INR 616,32 Seats available,4.4
780,Hyderabad to Anantapur (andhra pradesh),APSRTC - 6733,Super Luxury (Non AC Seater 2+2 Push Back),23:15,07:00,07h 45m,INR 584,34 Seats available,3.6
781,Hyderabad to Anantapur (andhra pradesh),Sri Balaji Transports,A/C Seater / Sleeper (2+1),21:50,05:45,07h 55m,INR 700,25 Seats available,4.3
782,Hyderabad to Anantapur (andhra pradesh),Al madeena Travels,Non A/C Seater / Sleeper (2+1),22:30,06:15,07h 45m,INR 550,19 Seats available,4.2
783,Hyderabad to Anantapur (andhra pradesh),Meena tours and travels,A/C Sleeper (2+1),22:05,05:30,07h 25m,INR 990,15 Seats available,4.4
784,Hyderabad to Anantapur (andhra pradesh),Sri Balaji Transports,A/C Sleeper (2+1),21:50,06:00,08h 10m,INR 999,10 Seats available,4.3
785,Hyderabad to Anantapur (andhra pradesh),Yolo Bus,Bharat Benz A/C Sleeper (2+1),22:46,05:19,06h 33m,INR 1420,23 Seats available,4.2
786,Hyderabad to Anantapur (andhra pradesh),Sri Balaji Transports,Non A/C Seater / Sleeper (2+1),22:00,06:08,08h 08m,INR 550,28 Seats available,4.1
787,Hyderabad to Anantapur (andhra pradesh),Meena tours and travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:15,05:15,07h 00m,INR 970,12 Seats available,4.2
788,Hyderabad to Anantapur (andhra pradesh),Sree sivasankar Travels,NON A/C Seater (2+2),22:30,06:22,07h 52m,INR 550,22 Seats available,4.0
789,Hyderabad to Anantapur (andhra pradesh),KK Travels,A/C Sleeper (2+1),22:00,06:00,08h 00m,INR 990,16 Seats available,3.7
790,Hyderabad to Anantapur (andhra pradesh),Dream Line Travels Pvt Ltd,VE A/C Sleeper (2+1),23:50,05:30,05h 40m,INR 1190,8 Seats available,4.4
791,Hyderabad to Anantapur (andhra pradesh),Meena tours and travels,A/C Seater / Sleeper (2+1),22:15,05:45,07h 30m,INR 800,18 Seats available,3.7
792,Hyderabad to Anantapur (andhra pradesh),YAS TOURS AND TRAVELS,Volvo A/C Semi Sleeper (2+2),16:30,22:10,05h 40m,INR 800,26 Seats available,4.2
793,Hyderabad to Anantapur (andhra pradesh),November Travels,A/C Seater / Sleeper (2+1),21:10,04:45,07h 35m,INR 1000,20 Seats available,4.3
794,Hyderabad to Anantapur (andhra pradesh),Madhavi Travels,Non A/C Seater / Sleeper (2+1),21:50,06:10,08h 20m,INR 550,31 Seats available,3.6
795,Hyderabad to Anantapur (andhra pradesh),Jabbar Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:30,04:00,05h 30m,INR 1050,12 Seats available,4.5
796,Hyderabad to Anantapur (andhra pradesh),Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),13:50,20:05,06h 15m,INR 1100,13 Seats available,4.2
797,Hyderabad to Anantapur (andhra pradesh),Kallada Travels (Suresh Kallada),Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),15:50,21:25,05h 35m,INR 600,38 Seats available,3.7
798,Hyderabad to Anantapur (andhra pradesh),IntrCity SmartBus,AC Sleeper (2+1),23:40,05:30,05h 50m,INR 1042,7 Seats available,4.0
799,Hyderabad to Anantapur (andhra pradesh),Sudheer Travels,A/C Sleeper (2+1),22:30,05:30,07h 00m,INR 950,14 Seats available,3.2
800,Hyderabad to Anantapur (andhra pradesh),Al madeena Travels,Non A/C Seater / Sleeper (2+1),22:00,06:30,08h 30m,INR 500,31 Seats available,3.8
801,Hyderabad to Anantapur (andhra pradesh),Highline Transports,VE A/C Sleeper (2+1),23:30,04:00,04h 30m,INR 1250,11 Seats available,3.9
802,Hyderabad to Anantapur (andhra pradesh),YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),16:45,00:00,07h 15m,INR 1200,21 Seats available,4.5
