,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
0,Bangalore to Kozhikode,KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,14:15,22:50,08h 35m,INR 627,4 Seats available,4.2
1,Bangalore to Kozhikode,KSRTC (Kerala) - 235,Swift Deluxe Non AC Air Bus (2+2),15:00,00:01,09h 01m,INR 620,22 Seats available,4.3
2,Bangalore to Kozhikode,KSRTC (Kerala) - 370,AC MULTI AXLE,15:25,22:20,06h 55m,INR 729,5 Seats available,2.2
3,Bangalore to Kozhikode,KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),16:02,00:50,08h 48m,INR 567,10 Seats available,2.8
4,Bangalore to Kozhikode,KSRTC (Kerala) - 171,Swift Deluxe Non AC Air Bus (2+2),16:16,01:20,09h 04m,INR 640,22 Seats available,3.3
5,Bangalore to Kozhikode,KSRTC (Kerala) - 553,Super Express Non AC Seater Air Bus (2+2),16:45,01:25,08h 40m,INR 640,3 Seats available,2.0
6,Bangalore to Kozhikode,KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),19:04,04:24,09h 20m,INR 640,39 Seats available,4.4
7,Bangalore to Kozhikode,KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),20:00,04:25,08h 25m,INR 473,32 Seats available,3.6
8,Bangalore to Kozhikode,KSRTC (Kerala) - 1585,Super Express Non AC Seater Air Bus (2+2),20:31,05:36,09h 05m,INR 640,24 Seats available,3.8
9,Bangalore to Kozhikode,KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),22:12,07:36,09h 24m,INR 640,25 Seats available,3.4
10,Bangalore to Kozhikode,KSRTC (Kerala) - 2063,SWIFT-GARUDA A/C SEATER BUS,22:32,07:35,09h 03m,INR 627,7 Seats available,3.9
11,Bangalore to Kozhikode,KSRTC (Kerala) - 574,Super Express Non AC Seater Air Bus (2+2),23:00,09:30,10h 30m,INR 469,32 Seats available,3.9
12,Bangalore to Kozhikode,KSRTC (Kerala) - 583,Super Express Non AC Seater Air Bus (2+2),23:30,09:35,10h 05m,INR 469,17 Seats available,3.5
13,Bangalore to Kozhikode,KSRTC (Kerala) - 56,SWIFT-GARUDA A/C SEATER BUS,23:41,09:05,09h 24m,INR 627,28 Seats available,3.8
14,Bangalore to Kozhikode,MMK Travels,VE A/C Seater / Sleeper (2+1),22:30,07:30,09h 00m,INR 700,27 Seats available,4.4
15,Bangalore to Kozhikode,SAAM BUS,Bharat Benz A/C Sleeper (2+1),20:10,06:45,10h 35m,808,16 Seats available,4.4
16,Bangalore to Kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),21:45,06:10,08h 25m,INR 700,24 Seats available,4.2
17,Bangalore to Kozhikode,AdSURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),21:00,07:30,10h 30m,INR 699,32 Seats available,3.9
18,Bangalore to Kozhikode,P K Travels,A/C Sleeper (2+1),18:45,06:30,11h 45m,INR 950,21 Seats available,4.3
19,Kozhikode to Ernakulam,KSRTC (Kerala) - 256,Super Fast Non AC Seater (2+3),13:30,18:36,05h 06m,INR 230,17 Seats available,2.2
20,Kozhikode to Ernakulam,KSRTC (Kerala) - 2718,Super Fast Non AC Seater (2+3),13:50,20:00,06h 10m,INR 209,34 Seats available,3.0
21,Kozhikode to Ernakulam,KSRTC (Kerala) - 720,Super Fast Non AC Seater (2+3),15:40,21:15,05h 35m,INR 269,31 Seats available,1.8
22,Kozhikode to Ernakulam,KSRTC (Kerala) - 323,Super Fast Non AC Seater (2+3),17:25,22:40,05h 15m,INR 269,16 Seats available,3.0
23,Kozhikode to Ernakulam,KSRTC (Kerala) - 503,Super Express Non AC Seater Air Bus (2+2),17:42,22:00,04h 18m,INR 309,10 Seats available,3.1
24,Kozhikode to Ernakulam,KSRTC (Kerala) - 556,Super Express Non AC Seater Air Bus (2+2),18:00,22:50,04h 50m,INR 309,8 Seats available,1.7
25,Kozhikode to Ernakulam,KSRTC (Kerala) - 1872,Low Floor AC Seater 2+2,18:30,23:44,05h 14m,INR 383,1 Seat available,3.3
26,Kozhikode to Ernakulam,KSRTC (Kerala) - 467,Super Express Non AC Seater Air Bus (2+2),19:55,00:35,04h 40m,INR 309,5 Seats available,1.2
27,Kozhikode to Ernakulam,KSRTC (Kerala) - 564,Super Express Non AC Seater Air Bus (2+2),20:12,00:51,04h 39m,INR 309,2 Seats available,3.2
28,Kozhikode to Ernakulam,KSRTC (Kerala) - 46,Swift Deluxe Non AC Air Bus (2+2),20:25,01:01,04h 36m,INR 309,3 Seats available,3.0
29,Kozhikode to Ernakulam,KSRTC (Kerala) - 2393,Low Floor AC Seater 2+2,20:30,01:44,05h 14m,INR 383,2 Seats available,3.0
30,Kozhikode to Ernakulam,KSRTC (Kerala) - 827,Super Fast Non AC Seater (2+3),21:00,02:35,05h 35m,INR 269,36 Seats available,3.6
31,Kozhikode to Ernakulam,KSRTC (Kerala) - 531,Super Express Non AC Seater Air Bus (2+2),21:15,01:10,03h 55m,INR 309,3 Seats available,3.3
32,Kozhikode to Ernakulam,KSRTC (Kerala) - 558,Super Express Non AC Seater Air Bus (2+2),21:55,03:30,05h 35m,INR 278,10 Seats available,3.0
33,Kozhikode to Ernakulam,KSRTC (Kerala) - 1212,AC MULTI AXLE,22:00,02:26,04h 26m,INR 494,15 Seats available,2.6
34,Kozhikode to Ernakulam,KSRTC (Kerala) - 700,Super Fast Non AC Seater (2+3),22:15,03:49,05h 34m,INR 255,41 Seats available,2.7
35,Kozhikode to Ernakulam,KSRTC (Kerala) - 370,AC MULTI AXLE,22:20,03:15,04h 55m,INR 494,5 Seats available,1.9
36,Kozhikode to Ernakulam,KSRTC (Kerala) - 666,Super Fast Non AC Seater (2+3),22:25,04:19,05h 54m,INR 269,33 Seats available,3.2
37,Kozhikode to Ernakulam,KSRTC (Kerala) - 1841,Low Floor AC Seater 2+2,22:30,03:40,05h 10m,INR 383,4 Seats available,3.3
38,Kozhikode to Ernakulam,KSRTC (Kerala) - 592,Super Express Non AC Seater Air Bus (2+2),22:30,03:00,04h 30m,INR 278,10 Seats available,3.0
39,Kozhikode to Ernakulam,KSRTC (Kerala) - 1704,Super Fast Non AC Seater (2+3),22:40,03:50,05h 10m,INR 255,23 Seats available,3.0
40,Kozhikode to Ernakulam,KSRTC (Kerala) - 1011,Super Fast Non AC Seater (2+3),23:00,04:30,05h 30m,INR 261,6 Seats available,3.0
41,Kozhikode to Ernakulam,KSRTC (Kerala) - 279,Super Fast Non AC Seater (2+3),23:05,04:40,05h 35m,INR 269,18 Seats available,3.6
42,Kozhikode to Ernakulam,A1 Travels,NON A/C Semi Sleeper (2+2),21:00,01:30,04h 30m,INR 600,23 Seats available,3.7
43,Kozhikode to Ernakulam,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),21:56,02:40,04h 44m,INR 700,37 Seats available,3.8
44,Kozhikode to Ernakulam,BLM Transports,A/C Sleeper (2+1),22:00,02:45,04h 45m,960,11 Seats available,3.9
45,Kozhikode to Ernakulam,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:15,01:45,03h 30m,INR 850,26 Seats available,4.1
46,Kozhikode to Ernakulam,Madhavi Travels,Volvo A/C Semi Sleeper (2+2),23:30,03:10,03h 40m,899,21 Seats available,3.9
47,Kozhikode to Bangalore,KSRTC (Kerala) - 72,SWIFT-GARUDA A/C SEATER BUS,19:00,03:35,08h 35m,INR 1037,6 Seats available,3.8
48,Kozhikode to Bangalore,MMK Travels,VE A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,INR 999,17 Seats available,4.4
49,Kozhikode to Bangalore,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),12:35,21:00,08h 25m,INR 899,18 Seats available,4.3
50,Kozhikode to Bangalore,AdDA Transports,A/C Sleeper (2+1),21:50,06:45,08h 55m,INR 999,10 Seats available,3.7
51,Kozhikode to Bangalore,P K Travels,A/C Sleeper (2+1),20:00,06:00,10h 00m,INR 1500,12 Seats available,4.2
52,Ernakulam to Kozhikode,KSRTC (Kerala) - 1997,Swift Deluxe Non AC Air Bus (2+2),15:25,19:50,04h 25m,INR 360,22 Seats available,3.3
53,Ernakulam to Kozhikode,KSRTC (Kerala) - 2711,Super Fast Non AC Seater (2+3),16:00,21:30,05h 30m,INR 269,48 Seats available,2.9
54,Ernakulam to Kozhikode,KSRTC (Kerala) - 831,Super Fast Non AC Seater (2+3),16:35,22:25,05h 50m,INR 272,50 Seats available,1.7
55,Ernakulam to Kozhikode,KSRTC (Kerala) - 833,Super Fast Non AC Seater (2+3),17:00,22:15,05h 15m,INR 230,50 Seats available,3.5
56,Ernakulam to Kozhikode,KSRTC (Kerala) - 2572,Super Fast Non AC Seater (2+3),17:10,23:50,06h 40m,INR 261,40 Seats available,2.9
57,Ernakulam to Kozhikode,KSRTC (Kerala) - 723,Super Fast Non AC Seater (2+3),17:10,22:45,05h 35m,INR 269,46 Seats available,3.6
58,Ernakulam to Kozhikode,KSRTC (Kerala) - 74,Swift Deluxe Non AC Air Bus (2+2),17:15,21:55,04h 40m,INR 401,38 Seats available,3.1
59,Ernakulam to Kozhikode,KSRTC (Kerala) - 2569,Super Fast Non AC Seater (2+3),18:00,00:35,06h 35m,INR 261,42 Seats available,2.9
60,Ernakulam to Kozhikode,KSRTC (Kerala) - 549,Super Express Non AC Seater Air Bus (2+2),18:05,22:15,04h 10m,INR 401,12 Seats available,3.1
61,Ernakulam to Kozhikode,KSRTC (Kerala) - 665,Super Fast Non AC Seater (2+3),18:20,00:15,05h 55m,INR 269,39 Seats available,2.9
62,Ernakulam to Kozhikode,KSRTC (Kerala) - 2517,Swift Deluxe Non AC Air Bus (2+2),18:36,23:16,04h 40m,INR 401,38 Seats available,2.9
63,Ernakulam to Kozhikode,KSRTC (Kerala) - 588,Super Express Non AC Seater Air Bus (2+2),18:45,00:00,05h 15m,INR 293,12 Seats available,2.2
64,Ernakulam to Kozhikode,KSRTC (Kerala) - 699,Super Fast Non AC Seater (2+3),18:59,00:45,05h 46m,INR 255,46 Seats available,2.9
65,Ernakulam to Kozhikode,KSRTC (Kerala) - 1211,AC MULTI AXLE,19:10,00:05,04h 55m,INR 750,37 Seats available,2.9
66,Ernakulam to Kozhikode,KSRTC (Kerala) - 2367,Low Floor AC Seater 2+2,19:14,00:30,05h 16m,INR 383,10 Seats available,2.9
67,Ernakulam to Kozhikode,KSRTC (Kerala) - 1703,Super Fast Non AC Seater (2+3),19:41,01:25,05h 44m,INR 255,42 Seats available,2.9
68,Ernakulam to Kozhikode,KSRTC (Kerala) - 486,Super Express Non AC Seater Air Bus (2+2),20:05,00:30,04h 25m,INR 309,13 Seats available,1.1
69,Ernakulam to Kozhikode,KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),20:29,01:50,05h 21m,INR 288,24 Seats available,2.9
70,Ernakulam to Kozhikode,KSRTC (Kerala) - 1882,Low Floor AC Seater 2+2,21:14,02:30,05h 16m,INR 383,8 Seats available,3.8
71,Ernakulam to Kozhikode,KSRTC (Kerala) - 570,Super Express Non AC Seater Air Bus (2+2),21:20,01:45,04h 25m,INR 309,30 Seats available,2.7
72,Ernakulam to Kozhikode,KSRTC (Kerala) - 915,Super Fast Non AC Seater (2+3),21:35,03:10,05h 35m,INR 261,24 Seats available,2.9
73,Ernakulam to Kozhikode,KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),22:10,03:30,05h 20m,INR 269,33 Seats available,2.9
74,Ernakulam to Kozhikode,KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),22:10,02:30,04h 20m,INR 268,12 Seats available,3.7
75,Ernakulam to Kozhikode,KSRTC (Kerala) - 43,Swift Deluxe Non AC Air Bus (2+2),22:15,03:21,05h 06m,INR 309,2 Seats available,3.8
76,Ernakulam to Kozhikode,KSRTC (Kerala) - 408,Super Express Non AC Seater Air Bus (2+2),22:30,02:45,04h 15m,INR 299,11 Seats available,2.9
77,Ernakulam to Kozhikode,KSRTC (Kerala) - 697,Super Fast Non AC Seater (2+3),22:34,03:35,05h 01m,INR 231,47 Seats available,3.6
78,Ernakulam to Kozhikode,KSRTC (Kerala) - 667,Super Fast Non AC Seater (2+3),22:35,02:30,03h 55m,INR 230,44 Seats available,2.0
79,Ernakulam to Kozhikode,KSRTC (Kerala) - 368,AC MULTI AXLE,22:50,03:05,04h 15m,INR 750,34 Seats available,2.9
80,Ernakulam to Kozhikode,KSRTC (Kerala) - 47,Swift Deluxe Non AC Air Bus (2+2),22:55,03:52,04h 57m,INR 309,8 Seats available,3.1
81,Ernakulam to Kozhikode,KSRTC (Kerala) - 1845,Low Floor AC Seater 2+2,23:04,04:10,05h 06m,INR 383,12 Seats available,2.8
82,Ernakulam to Kozhikode,KSRTC (Kerala) - 431,Super Fast Non AC Seater (2+3),23:15,04:45,05h 30m,INR 269,36 Seats available,2.9
83,Ernakulam to Kozhikode,Shajees Motors,A/C Semi Sleeper (2+2),19:30,00:40,05h 10m,500,5 Seats available,3.8
84,Ernakulam to Kozhikode,Ubc travels,A/C Semi Sleeper (2+2),20:40,01:00,04h 20m,INR 700,13 Seats available,3.3
85,Ernakulam to Kozhikode,Ubc travels,A/C Seater/Sleeper (2+1),20:45,03:00,06h 15m,INR 900,25 Seats available,4.0
86,Ernakulam to Kozhikode,Kalpaka Travels 1,A/C Sleeper (2+1),20:55,02:30,05h 35m,INR 800,12 Seats available,5.0
87,Ernakulam to Kozhikode,Adrin Travels,A/C Seater/Sleeper (2+1),21:00,02:00,05h 00m,INR 800,18 Seats available,5.0
88,Kozhikode to Mysore,KSRTC (Kerala) - 897,Super Fast Non AC Seater (2+3),15:01,21:30,06h 29m,INR 273,31 Seats available,3.6
89,Kozhikode to Mysore,KSRTC (Kerala) - 708,Super Fast Non AC Seater (2+3),16:01,21:35,05h 34m,INR 285,32 Seats available,3.9
90,Kozhikode to Mysore,KSRTC (Kerala) - 898,Super Fast Non AC Seater (2+3),16:30,22:15,05h 45m,INR 273,37 Seats available,4.4
91,Kozhikode to Mysore,KSRTC (Kerala) - 72,SWIFT-GARUDA A/C SEATER BUS,19:00,00:30,05h 30m,INR 678,6 Seats available,3.9
92,Kozhikode to Mysore,KSRTC (Kerala) - 719,Super Fast Non AC Seater (2+3),23:00,05:40,06h 40m,INR 319,29 Seats available,4.3
93,Kozhikode to Mysore,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),12:35,18:45,06h 10m,INR 599,18 Seats available,4.6
94,Kozhikode to Mysore,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),14:00,20:30,06h 30m,INR 1200,23 Seats available,3.3
95,Kozhikode to Mysore,SAAM BUS,Volvo A/C Semi Sleeper (2+2),20:30,04:00,07h 30m,1045,27 Seats available,4.2
96,Kozhikode to Mysore,SAAM BUS,Bharat Benz A/C Sleeper (2+1),20:30,04:00,07h 30m,1140,20 Seats available,4.2
97,Kozhikode to Mysore,National travels and logistics,NON A/C Sleeper (2+1),20:45,04:00,07h 15m,990,16 Seats available,3.3
98,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 323,Super Fast Non AC Seater (2+3),17:25,03:55,10h 30m,INR 515,16 Seats available,2.9
99,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 1862,Low Floor AC Seater 2+2,17:30,03:45,10h 15m,INR 723,13 Seats available,2.9
100,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 503,Super Express Non AC Seater Air Bus (2+2),17:42,01:40,07h 58m,INR 586,8 Seats available,2.3
101,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 556,Super Express Non AC Seater Air Bus (2+2),18:00,02:55,08h 55m,INR 586,6 Seats available,2.5
102,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 1872,Low Floor AC Seater 2+2,18:30,04:25,09h 55m,INR 742,1 Seat available,2.9
103,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 48,Swift Deluxe Non AC Air Bus (2+2),19:00,03:40,08h 40m,INR 565,4 Seats available,2.9
104,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 467,Super Express Non AC Seater Air Bus (2+2),19:55,04:55,09h 00m,INR 586,5 Seats available,1.6
105,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 564,Super Express Non AC Seater Air Bus (2+2),20:12,05:10,08h 58m,INR 586,1 Seat available,2.6
106,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 46,Swift Deluxe Non AC Air Bus (2+2),20:25,05:05,08h 40m,INR 586,1 Seat available,2.2
107,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 2393,Low Floor AC Seater 2+2,20:30,06:35,10h 05m,INR 742,2 Seats available,2.9
108,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 2206,Super Express Non AC Seater Air Bus (2+2),20:34,05:49,09h 15m,INR 565,7 Seats available,2.9
109,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 827,Super Fast Non AC Seater (2+3),21:00,08:35,11h 35m,INR 515,35 Seats available,3.7
110,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 531,Super Express Non AC Seater Air Bus (2+2),21:15,05:05,07h 50m,INR 586,3 Seats available,3.0
111,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 1880,Low Floor AC Seater 2+2,21:30,07:30,10h 00m,INR 723,1 Seat available,4.4
112,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),21:50,06:45,08h 55m,INR 565,2 Seats available,4.6
113,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 1212,AC MULTI AXLE,22:00,06:20,08h 20m,INR 935,15 Seats available,1.4
114,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 2743,Super Express Non AC Seater Air Bus (2+2),22:20,08:40,10h 20m,INR 565,2 Seats available,2.9
115,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 370,AC MULTI AXLE,22:20,07:50,09h 30m,INR 935,5 Seats available,2.9
116,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 1841,Low Floor AC Seater 2+2,22:30,08:30,10h 00m,INR 742,2 Seats available,2.9
117,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 1200,Super Express Non AC Seater Air Bus (2+2),22:35,08:25,09h 50m,INR 565,2 Seats available,2.9
118,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 279,Super Fast Non AC Seater (2+3),23:05,09:50,10h 45m,INR 515,17 Seats available,2.4
119,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 1843,Low Floor AC Seater 2+2,23:30,09:35,10h 05m,INR 723,3 Seats available,2.5
120,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 505,Super Express Non AC Seater Air Bus (2+2),23:59,07:20,07h 21m,INR 565,1 Seat available,2.2
121,Kozhikode to Thiruvananthapuram,A1 Travels,A/C Seater / Sleeper (2+1),20:05,05:30,09h 25m,INR 750,23 Seats available,3.9
122,Kozhikode to Thiruvananthapuram,BLM Transports,A/C Sleeper (2+1),22:00,07:00,09h 00m,950,12 Seats available,4.0
123,Kozhikode to Thiruvananthapuram,Madhavi Travels,A/C Sleeper (2+1),22:20,06:30,08h 10m,999,8 Seats available,3.4
124,Kozhikode to Thiruvananthapuram,A1 Travels,NON A/C Semi Sleeper (2+2),21:00,06:00,09h 00m,INR 600,22 Seats available,3.7
125,Kozhikode to Thiruvananthapuram,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:15,07:15,08h 00m,INR 1000,26 Seats available,2.3
126,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,14:15,21:05,06h 50m,INR 524,3 Seats available,3.1
127,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 370,AC MULTI AXLE,15:25,20:55,05h 30m,INR 576,15 Seats available,3.2
128,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),16:02,22:31,06h 29m,INR 475,20 Seats available,1.9
129,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 171,Swift Deluxe Non AC Air Bus (2+2),16:16,23:30,07h 14m,INR 548,23 Seats available,3.9
130,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 553,Super Express Non AC Seater Air Bus (2+2),16:45,00:10,07h 25m,INR 548,14 Seats available,3.8
131,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),19:04,02:50,07h 46m,INR 548,39 Seats available,3.8
132,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),20:00,02:05,06h 05m,INR 473,32 Seats available,3.8
133,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 1585,Super Express Non AC Seater Air Bus (2+2),20:31,03:41,07h 10m,INR 548,24 Seats available,3.8
134,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 1586,Super Express Non AC Seater Air Bus (2+2),21:31,04:46,07h 15m,INR 548,39 Seats available,3.8
135,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),22:12,06:01,07h 49m,INR 548,25 Seats available,3.5
136,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 2063,SWIFT-GARUDA A/C SEATER BUS,22:32,05:15,06h 43m,INR 524,8 Seats available,4.3
137,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 574,Super Express Non AC Seater Air Bus (2+2),23:00,07:30,08h 30m,INR 377,32 Seats available,3.6
138,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 583,Super Express Non AC Seater Air Bus (2+2),23:30,07:35,08h 05m,INR 377,17 Seats available,3.5
139,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 56,SWIFT-GARUDA A/C SEATER BUS,23:41,07:15,07h 34m,INR 524,28 Seats available,4.4
140,Bangalore to Kalpetta (kerala),DLT BUS,A/C Sleeper (2+1),22:30,05:30,07h 00m,INR 899,18 Seats available,4.2
141,Bangalore to Kalpetta (kerala),MMK Travels,VE A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,INR 700,27 Seats available,4.3
142,Bangalore to Kalpetta (kerala),Suraj Holidays,VE A/C Sleeper (2+1),22:30,06:15,07h 45m,INR 900,25 Seats available,4.7
