,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
542,Haridwar to Chandigarh,HRTC - 1215,Ordinary 3+2 Non AC Seater,17:00,23:05,06h 05m,INR 304,37 Seats available,3.9
543,Haridwar to Chandigarh,HRTC - 44,Himsuta AC Seater Volvo/Scania 2+2,17:00,22:10,05h 10m,INR 944,34 Seats available,3.9
544,Haridwar to Chandigarh,HRTC - 1229,Ordinary 3+2 Non AC Seater,17:15,00:30,07h 15m,INR 304,37 Seats available,3.9
545,Haridwar to Chandigarh,HRTC - 1232,Ordinary 3+2 Non AC Seater,17:30,02:30,09h 00m,INR 401,37 Seats available,3.9
546,Haridwar to Chandigarh,HRTC - 1217,Ordinary 3+2 Non AC Seater,17:30,23:15,05h 45m,INR 309,31 Seats available,3.9
547,Haridwar to Chandigarh,HRTC - 1233,Himsuta AC Seater Volvo/Scania 2+2,18:00,23:25,05h 25m,INR 874,34 Seats available,3.9
548,Haridwar to Chandigarh,HRTC - 1219,Ordinary 3+2 Non AC Seater,18:30,00:25,05h 55m,INR 309,37 Seats available,3.9
549,Haridwar to Chandigarh,HRTC - 1345,Ordinary 3+2 Non AC Seater,18:40,00:10,05h 30m,INR 289,37 Seats available,3.9
550,Haridwar to Chandigarh,HRTC - 1220,Ordinary 3+2 Non AC Seater,19:00,01:00,06h 00m,INR 309,36 Seats available,3.9
551,Haridwar to Chandigarh,HRTC - 1221,Ordinary 3+2 Non AC Seater,19:30,01:30,06h 00m,INR 309,37 Seats available,3.9
552,Haridwar to Chandigarh,HRTC - 1222,Ordinary 3+2 Non AC Seater,19:45,01:40,05h 55m,INR 300,37 Seats available,3.9
553,Haridwar to Chandigarh,HRTC - 1223,Ordinary 3+2 Non AC Seater,20:00,01:30,05h 30m,INR 319,37 Seats available,3.9
554,Haridwar to Chandigarh,HRTC - 1224,Ordinary 3+2 Non AC Seater,20:15,03:15,07h 00m,INR 391,27 Seats available,3.9
555,Haridwar to Chandigarh,HRTC - 1228,Ordinary 3+2 Non AC Seater,20:30,03:15,06h 45m,INR 304,37 Seats available,3.9
556,Haridwar to Chandigarh,HRTC - 1214,Himsuta AC Seater Volvo/Scania 2+2,21:00,03:00,06h 00m,INR 929,33 Seats available,3.9
557,Haridwar to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165963,HVAC Seater (2+3),19:50,01:40,05h 50m,INR 438.9,47 Seats available,3.8
558,Haridwar to Chandigarh,Zimindara Travels,AC Sleeper (2+1),17:10,22:30,05h 20m,INR 599,29 Seats available,4.1
559,Haridwar to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:30,22:50,05h 20m,555,6 Seats available,4.6
560,Haridwar to Chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),18:20,23:30,05h 10m,INR 800,1 Seat available,3.9
561,Haridwar to Chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),20:00,00:20,04h 20m,539,20 Seats available,4.2
562,Haridwar to Chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Seater/Sleeper (2+1),22:20,01:50,03h 30m,INR 849,28 Seats available,3.7
563,Haridwar to Chandigarh,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:00,03:30,04h 30m,INR 799,6 Seats available,3.5
564,Haridwar to Chandigarh,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:00,02:30,03h 30m,INR 699,6 Seats available,3.5
565,Haridwar to Chandigarh,Abhimanyu Tours and Travels,AshokLeyland Stile A/C,18:20,22:20,04h 00m,INR 1000,29 Seats available,2.8
566,Katra (jammu and kashmir) to Chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),20:00,04:50,08h 50m,722,13 Seats available,4.5
567,Katra (jammu and kashmir) to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,04:20,08h 50m,698,27 Seats available,4.5
568,Katra (jammu and kashmir) to Chandigarh,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,03:40,09h 10m,950,13 Seats available,5.0
569,Katra (jammu and kashmir) to Chandigarh,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:00,02:00,09h 00m,916,4 Seats available,4.3
570,Katra (jammu and kashmir) to Chandigarh,IntrCity SmartBus,A/C Seater / Sleeper (2+1),16:30,01:20,08h 50m,INR 1024,3 Seats available,4.7
571,Katra (jammu and kashmir) to Chandigarh,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),18:30,03:30,09h 00m,833,5 Seats available,4.1
572,Katra (jammu and kashmir) to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:00,03:45,08h 45m,542,19 Seats available,3.4
573,Katra (jammu and kashmir) to Chandigarh,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),18:30,03:40,09h 10m,INR 668,8 Seats available,4.5
574,Katra (jammu and kashmir) to Chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),19:00,03:55,08h 55m,INR 900,10 Seats available,2.0
575,Katra (jammu and kashmir) to Chandigarh,IntrCity SmartBus,AC Sleeper (2+1),19:15,04:20,09h 05m,INR 721,13 Seats available,4.4
576,Katra (jammu and kashmir) to Chandigarh,Baru travels,A/C Seater / Sleeper (2+2),18:15,04:50,10h 35m,INR 599,30 Seats available,3.8
577,Katra (jammu and kashmir) to Chandigarh,Baru travels,A/C Seater / Sleeper (2+2),18:15,05:05,10h 50m,INR 699,14 Seats available,3.8
578,Katra (jammu and kashmir) to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:00,01:30,09h 30m,499,12 Seats available,4.2
579,Katra (jammu and kashmir) to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:30,02:40,09h 10m,528,20 Seats available,4.9
580,Katra (jammu and kashmir) to Chandigarh,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),18:30,03:50,09h 20m,554,18 Seats available,3.6
581,Katra (jammu and kashmir) to Chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),19:30,04:30,09h 00m,938,6 Seats available,3.6
582,Katra (jammu and kashmir) to Chandigarh,City Land Travels,A/C Sleeper (2+1),19:00,04:15,09h 15m,585,26 Seats available,2.7
583,Katra (jammu and kashmir) to Chandigarh,Jamna Travels-Jammu,AshokLeyland Stile A/C,19:30,04:30,09h 00m,INR 699,18 Seats available,2.4
584,Katra (jammu and kashmir) to Chandigarh,Gola Bus Service,VE A/C Seater (2+2),18:40,03:50,09h 10m,INR 3499,18 Seats available,4.5
585,Katra (jammu and kashmir) to Chandigarh,IntrCity SmartBus,AC Sleeper (2+1),19:10,04:15,09h 05m,INR 764,20 Seats available,4.4
586,Katra (jammu and kashmir) to Chandigarh,Shiv Mohan Travels,AC Sleeper (2+1),18:30,04:15,09h 45m,729,22 Seats available,4.3
587,Katra (jammu and kashmir) to Chandigarh,Shiv Mohan Travels,AC Sleeper (2+1),18:30,04:15,09h 45m,643,36 Seats available,4.3
588,Katra (jammu and kashmir) to Chandigarh,Shub Yatra Holidays,A/C Sleeper (2+2),19:00,05:15,10h 15m,INR 1049,12 Seats available,2.0
589,Katra (jammu and kashmir) to Chandigarh,Moon Light Travels Katra,A/C Seater / Sleeper (2+2),20:00,04:40,08h 40m,899,19 Seats available,3.9
590,Katra (jammu and kashmir) to Chandigarh,SPEED BUS,A/C Volvo B11R Multi-Axle Sleeper (2+1),20:00,05:15,09h 15m,3400,36 Seats available,3.7
591,Katra (jammu and kashmir) to Chandigarh,Travel Point,A/C Seater / Sleeper (2+2),17:15,02:15,09h 00m,880,50 Seats available,3.5
592,Katra (jammu and kashmir) to Chandigarh,Apex Bus Travels,A/C Seater / Sleeper (2+2),16:00,01:15,09h 15m,1849,52 Seats available,3.0
593,Katra (jammu and kashmir) to Chandigarh,Big Bus,A/C Seater / Sleeper (2+2),20:30,05:30,09h 00m,INR 1299,32 Seats available,2.6
594,Katra (jammu and kashmir) to Chandigarh,Big Bus,A/C Seater / Sleeper (2+2),16:00,01:00,09h 00m,INR 1199,28 Seats available,2.6
595,Katra (jammu and kashmir) to Chandigarh,Big Bus,A/C Seater / Sleeper (2+2),18:30,03:30,09h 00m,INR 1299,34 Seats available,2.6
596,Katra (jammu and kashmir) to Chandigarh,Ashok Travels,A/C Seater / Sleeper (2+2),16:00,00:00,08h 00m,INR 1195,52 Seats available,2.5
597,Katra (jammu and kashmir) to Chandigarh,Shub Yatra Holidays,A/C Sleeper (2+2),19:30,05:45,10h 15m,INR 2399,44 Seats available,2.0
598,Baijnath to Chandigarh,HRTC - 1101,Ordinary 3+2 Non AC Seater,17:00,01:05,08h 05m,INR 474,37 Seats available,3.9
599,Baijnath to Chandigarh,HRTC - 1134,Himmani Deluxe 2+2 Non AC Seater,17:00,00:40,07h 40m,INR 543,13 Seats available,4.0
600,Baijnath to Chandigarh,HRTC - 622,Ordinary 3+2 Non AC Seater,17:20,02:30,09h 10m,INR 526,31 Seats available,3.9
601,Baijnath to Chandigarh,HRTC - 1103,A/C Executive (2+3),20:00,03:00,07h 00m,INR 518,31 Seats available,3.1
602,Baijnath to Chandigarh,HRTC - 1116,A/C Executive (2+3),20:50,04:05,07h 15m,INR 548,7 Seats available,4.5
603,Baijnath to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165826,HVAC Seater (2+3),18:40,03:40,09h 00m,INR 592.39,42 Seats available,4.8
604,Baijnath to Chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),17:30,01:15,07h 45m,739,13 Seats available,4.8
605,Baijnath to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),18:30,01:50,07h 20m,664,32 Seats available,4.3
606,Baijnath to Chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:30,01:10,06h 40m,786,14 Seats available,4.7
607,Baijnath to Chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:50,02:05,07h 15m,786,9 Seats available,4.8
608,Baijnath to Chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:00,01:30,06h 30m,INR 860,7 Seats available,4.7
609,Baijnath to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:00,01:30,06h 30m,800,3 Seats available,3.0
610,Baijnath to Chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,03:20,07h 20m,854,11 Seats available,3.9
611,Baijnath to Chandigarh,Northern Travels,Volvo A/C Semi Sleeper (2+2),18:00,01:00,07h 00m,789,3 Seats available,2.8
612,Narnaul to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165855,HVAC Seater (2+3),17:00,23:00,06h 00m,INR 533.34,42 Seats available,4.6
613,Narnaul to Chandigarh,Hari Das Tour &Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:15,04:20,06h 05m,759,19 Seats available,3.6
614,Narnaul to Chandigarh,GK Travels,A/C Seater/Sleeper (2+1),18:00,23:45,05h 45m,INR 699,20 Seats available,3.6
615,Narnaul to Chandigarh,GK Travels,A/C Seater/Sleeper (2+1),18:00,23:55,05h 55m,INR 699,19 Seats available,3.6
616,Chandigarh to Jawala Ji,HRTC - 1285,Ordinary 3+2 Non AC Seater,18:40,00:00,05h 20m,INR 303,37 Seats available,3.9
617,Chandigarh to Jawala Ji,Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),NON A/C Semi Sleeper (2+2),23:55,05:00,05h 05m,INR 999,29 Seats available,2.5
