,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
437,Kishangarh to Jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),22:40,03:50,05h 10m,INR 450,25 Seats available,3.5
438,Kishangarh to Jodhpur,Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),21:45,02:30,04h 45m,INR 330,20 Seats available,3.5
439,Kishangarh to Jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),23:30,03:55,04h 25m,INR 599,40 Seats available,3.5
440,Kishangarh to Jodhpur,Swagat Travels,A/C Seater / Sleeper (2+1),22:00,03:20,05h 20m,INR 350,46 Seats available,3.3
441,Kishangarh to Jodhpur,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),20:30,00:30,04h 00m,INR 400,14 Seats available,3.2
442,Kishangarh to Jodhpur,Chouhan travels and Cargo,A/C Seater / Sleeper (2+1),22:15,03:30,05h 15m,INR 600,40 Seats available,3.2
443,Kishangarh to Jodhpur,Shri Ganesh Travels,A/C Seater / Sleeper (2+1),22:00,02:30,04h 30m,INR 450,31 Seats available,3.0
444,Kishangarh to Jodhpur,Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:45,02:00,04h 15m,INR 400,35 Seats available,2.9
445,Kishangarh to Jodhpur,Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),22:30,03:00,04h 30m,INR 600,46 Seats available,2.8
446,Kishangarh to Jodhpur,Geetanjali Travels,A/C Seater / Sleeper (2+1),20:37,01:12,04h 35m,INR 450,42 Seats available,2.3
447,Kishangarh to Jodhpur,Laxmi traveller,NON A/C Seater/ Sleeper (2+1),23:00,04:30,05h 30m,INR 280,40 Seats available,2.3
448,Jaipur (Rajasthan) to Bhilwara,Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),17:30,22:20,04h 50m,370,21 Seats available,4.3
449,Jaipur (Rajasthan) to Bhilwara,Ashok Travels Mandsaur Group,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:50,04:15,04h 25m,810,22 Seats available,4.1
450,Jaipur (Rajasthan) to Bhilwara,Neeraj travels,A/C Seater / Sleeper (2+1),23:20,04:25,05h 05m,INR 500,34 Seats available,3.5
451,Jaipur (Rajasthan) to Bhilwara,Gayatri Travels,NON AC Seater / Sleeper 2+1,23:00,05:15,06h 15m,380,1 Seat available,3.3
452,Jaipur (Rajasthan) to Bhilwara,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,01:15,05h 00m,INR 599,8 Seats available,4.5
453,Jaipur (Rajasthan) to Bhilwara,Kalpana Travels Pvt. Ltd.,NON AC Seater / Sleeper 2+1,22:35,05:05,06h 30m,INR 400,34 Seats available,3.5
454,Jaipur (Rajasthan) to Bhilwara,VGO BUS,VE A/C Seater / Sleeper (2+1),23:30,04:20,04h 50m,INR 599,24 Seats available,3.1
455,Jaipur (Rajasthan) to Bhilwara,Sagwan Travels,A/C Seater / Sleeper (2+1),22:00,03:19,05h 19m,475,35 Seats available,3.0
456,Jaipur (Rajasthan) to Bhilwara,Mahalaxmi Travels,A/C Seater/Sleeper (2+1),22:15,02:45,04h 30m,INR 499,21 Seats available,2.9
457,Jaipur (Rajasthan) to Bhilwara,Kalpana Travels Pvt. Ltd.,NON AC Seater / Sleeper 2+1,22:30,04:00,05h 30m,INR 400,34 Seats available,2.2
458,Jaipur (Rajasthan) to Bhilwara,Parshwanath Travel Pvt. Ltd,A/C Sleeper (2+1),19:30,00:30,05h 00m,452,16 Seats available,2.7
459,Jaipur (Rajasthan) to Bhilwara,Rishabh travels,AC Sleeper (2+1),23:11,04:31,05h 20m,720,24 Seats available,2.0
460,Jaipur (Rajasthan) to Bhilwara,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),23:15,04:40,05h 25m,475,33 Seats available,1.0
461,Jaipur (Rajasthan) to Bhilwara,SURYAVANSHI TRAVELS,A/C Sleeper (2+1),20:00,01:00,05h 00m,INR 800,7 Seats available,4.5
462,Jaipur (Rajasthan) to Bhilwara,Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),23:45,03:30,03h 45m,INR 1000,36 Seats available,4.1
463,Jaipur (Rajasthan) to Bhilwara,Humsafar Travels,A/C Seater / Sleeper (2+1),16:00,21:30,05h 30m,INR 850,45 Seats available,4.0
464,Jaipur (Rajasthan) to Bhilwara,Sagwan Travels,A/C Seater / Sleeper (2+1),20:10,01:35,05h 25m,570,35 Seats available,3.5
465,Jaipur (Rajasthan) to Bhilwara,Laxmi Shatabdi Travels,NON AC Seater / Sleeper 2+1,21:30,02:00,04h 30m,INR 500,38 Seats available,3.4
466,Jaipur (Rajasthan) to Bhilwara,Laxmi Shatabdi Travels,NON A/C Sleeper (2+1),19:30,23:30,04h 00m,INR 600,36 Seats available,3.4
467,Jaipur (Rajasthan) to Bhilwara,Mahalaxmi Travels,A/C Seater / Sleeper (2+1),19:00,23:55,04h 55m,INR 499,18 Seats available,3.3
468,Jaipur (Rajasthan) to Bhilwara,Goyal Travels,A/C Seater / Sleeper (2+1),20:00,01:00,05h 00m,INR 500,23 Seats available,3.3
469,Jaipur (Rajasthan) to Bhilwara,Goyal Travels,A/C Seater / Sleeper (2+1),19:30,00:15,04h 45m,INR 700,11 Seats available,3.3
470,Jaipur (Rajasthan) to Bhilwara,New Babu Travels,A/C Seater/Sleeper (2+1),22:45,03:45,05h 00m,INR 427.62,23 Seats available,3.2
471,Jaipur (Rajasthan) to Bhilwara,Sagwan Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,04:10,05h 40m,475,26 Seats available,4.4
472,Jaipur (Rajasthan) to Bhilwara,Western Bus,VE A/C Sleeper (2+1),23:35,03:45,04h 10m,INR 810,20 Seats available,3.8
473,Jaipur (Rajasthan) to Bhilwara,Ashok Travels Mandsaur Group,NON A/C Sleeper (2+1),23:30,02:15,02h 45m,500,32 Seats available,1.0
474,Jaipur (Rajasthan) to Bhilwara,Ravi Travels,A/C Seater/Sleeper (2+1),19:45,01:05,05h 20m,360,33 Seats available,2.7
475,Jaipur (Rajasthan) to Bhilwara,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),23:20,04:25,05h 05m,500,30 Seats available,4.3
476,Jaipur (Rajasthan) to Bhilwara,Jai Shrinath Travels,A/C Seater / Sleeper (2+2),19:50,01:50,06h 00m,INR 4999,20 Seats available,4.3
477,Jaipur (Rajasthan) to Bhilwara,Shrinath Solitaire,Bharat Benz A/C Sleeper (2+1),23:45,03:45,04h 00m,INR 700,14 Seats available,2.4
478,Jaipur (Rajasthan) to Bhilwara,Shrinath® Travel Agency Pvt. Ltd.,A/C Seater / Sleeper (2+1),20:00,01:15,05h 15m,INR 300,13 Seats available,4.1
479,Jaipur (Rajasthan) to Bhilwara,Ajay Raj Travel Agency,Bharat Benz A/C Seater /Sleeper (2+1),23:05,03:50,04h 45m,450,22 Seats available,2.2
480,Jaipur (Rajasthan) to Bhilwara,Jai Shree Ganesh Travels,NON A/C Sleeper (2+1),20:00,02:04,06h 04m,INR 700,37 Seats available,2.0
481,Jaipur (Rajasthan) to Bhilwara,Gujarat Travels,AC Sleeper (2+1),17:30,23:30,06h 00m,720,33 Seats available,3.4
482,Jaipur (Rajasthan) to Bhilwara,Mahalaxmi Travels,A/C Sleeper (2+1),21:30,02:30,05h 00m,INR 799,20 Seats available,3.3
483,Jaipur (Rajasthan) to Bhilwara,Chouhan travels and Cargo,NON A/C Sleeper (2+1),19:29,01:15,05h 46m,INR 700,36 Seats available,3.2
484,Jaipur (Rajasthan) to Bhilwara,Jain Pareek Travels,NON AC Seater / Sleeper 2+1,18:30,23:59,05h 29m,370,32 Seats available,3.1
485,Jaipur (Rajasthan) to Bhilwara,Pareek Travels,A/C Seater / Sleeper (2+1),20:00,00:45,04h 45m,INR 500,40 Seats available,3.0
486,Jaipur (Rajasthan) to Bhilwara,Pareek Travels,NON A/C Seater/ Sleeper (2+1),17:40,23:40,06h 00m,INR 500,24 Seats available,3.0
487,Jaipur (Rajasthan) to Bhilwara,Bharat Travels,NON AC Seater / Sleeper 2+1,18:00,23:55,05h 55m,450,33 Seats available,2.9
488,Jaipur (Rajasthan) to Bhilwara,Kothari Travels (Shri Solanki Travels),NON A/C Seater/ Sleeper (2+1),20:00,02:30,06h 30m,475,37 Seats available,2.8
489,Jaipur (Rajasthan) to Bhilwara,Raj Travels(EXPRESS),A/C Seater / Sleeper (2+1),22:30,03:00,04h 30m,INR 500,36 Seats available,2.8
490,Jaipur (Rajasthan) to Bhilwara,Jophar Bharat Travels,NON A/C Sleeper (2+1),18:30,23:00,04h 30m,648,30 Seats available,2.5
491,Jaipur (Rajasthan) to Bhilwara,Chandra Travel Singhana,A/C Seater / Sleeper (2+1),21:10,03:15,06h 05m,INR 450,29 Seats available,2.4
492,Jaipur (Rajasthan) to Bhilwara,BG Travels,NON A/C Sleeper (2+1),20:30,02:30,06h 00m,878,36 Seats available,2.2
493,Jaipur (Rajasthan) to Bhilwara,Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),22:05,03:30,05h 25m,INR 600,42 Seats available,2.2
494,Jaipur (Rajasthan) to Bhilwara,New Bharat Travels,NON AC Seater / Sleeper 2+1,19:00,00:00,05h 00m,INR 1000,26 Seats available,1.4
495,Jaipur (Rajasthan) to Bhilwara,New Bharat Travels,NON AC Seater / Sleeper 2+1,18:15,23:00,04h 45m,INR 600,34 Seats available,1.4
496,Jaipur (Rajasthan) to Bhilwara,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),22:45,04:10,05h 25m,570,26 Seats available,1.0
497,Kota(Rajasthan) to Udaipur,Paras Travels,A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,352,6 Seats available,4.0
498,Kota(Rajasthan) to Udaipur,Jai Shrinath Ji Ki ® Travels,NON AC Seater / Sleeper 2+1,22:00,05:00,07h 00m,INR 350,22 Seats available,3.9
499,Kota(Rajasthan) to Udaipur,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),22:00,05:00,07h 00m,INR 350,14 Seats available,3.7
500,Kota(Rajasthan) to Udaipur,Babu Travels,NON A/C Sleeper (2+1),22:30,05:15,06h 45m,416,19 Seats available,3.6
501,Kota(Rajasthan) to Udaipur,M R Travels,A/C Seater / Sleeper (2+1),22:50,05:15,06h 25m,INR 400,4 Seats available,2.9
502,Jaipur (Rajasthan) to Pilani,RSRTC - 173068,Super Luxury Volvo AC Seater Pushback 2+2,16:40,21:10,04h 30m,INR 440,23 Seats available,3.9
503,Jaipur (Rajasthan) to Pilani,RSRTC - 154392,Express Non AC Seater 2+3,21:30,03:00,05h 30m,INR 263,42 Seats available,4.1
504,Jaipur (Rajasthan) to Pilani,Neeraj travels,A/C Seater / Sleeper (2+1),15:00,20:02,05h 02m,INR 450,38 Seats available,3.4
505,Jaipur (Rajasthan) to Pilani,Garhwal Travels,A/C Seater / Sleeper (2+1),16:30,22:20,05h 50m,462,38 Seats available,3.4
506,Jaipur (Rajasthan) to Pilani,Devraj Travels,A/C Seater / Sleeper (2+1),18:15,23:05,04h 50m,INR 450,19 Seats available,4.5
507,Jaipur (Rajasthan) to Pilani,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),18:30,23:50,05h 20m,INR 400,29 Seats available,3.4
508,Jaipur (Rajasthan) to Pilani,R.K Jakhar Travels,A/C Seater / Sleeper (2+1),21:25,02:30,05h 05m,INR 300,42 Seats available,4.1
509,Jaipur (Rajasthan) to Pilani,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,06:08,06h 09m,INR 350,38 Seats available,4.2
510,Jaipur (Rajasthan) to Pilani,MS Gajraj Bus Service,A/C Seater (2+3),15:05,20:10,05h 05m,INR 349,56 Seats available,No rating
511,Jaipur (Rajasthan) to Pilani,Amit Travels,Non AC Seater (2+3),15:40,21:20,05h 40m,INR 299,55 Seats available,2.4
512,Jaipur (Rajasthan) to Pilani,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),18:10,22:30,04h 20m,370,31 Seats available,2.8
513,Jaipur (Rajasthan) to Pilani,Amit Travels,A/C Seater / Sleeper (2+1),23:00,04:00,05h 00m,INR 349,34 Seats available,1.9
514,Jaipur (Rajasthan) to Mathura,RSRTC - 175161,Express Non AC Seater 2+3,18:15,00:00,05h 45m,INR 270,38 Seats available,3.7
515,Jaipur (Rajasthan) to Mathura,RSRTC - 193797,NON AC Seater / Sleeper 2+1,22:01,02:55,04h 54m,INR 351,22 Seats available,3.7
516,Jaipur (Rajasthan) to Mathura,RSRTC - 189082,Super Luxury Volvo AC Seater Pushback 2+2,23:00,04:00,05h 00m,INR 438,20 Seats available,4.0
517,Jaipur (Rajasthan) to Mathura,GV Tours,A/C Seater/Sleeper (2+1),16:00,20:50,04h 50m,694,20 Seats available,3.0
518,Jaipur (Rajasthan) to Mathura,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:15,23:55,04h 40m,INR 476,30 Seats available,3.7
519,Jaipur (Rajasthan) to Mathura,Rinku Travels,A/C Seater / Sleeper (2+1),21:15,02:55,05h 40m,INR 400,43 Seats available,3.7
520,Jaipur (Rajasthan) to Mathura,janta shatabdi travels,A/C Sleeper (2+1),15:00,20:30,05h 30m,647,18 Seats available,1.5
521,Jaipur (Rajasthan) to Mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,19:00,00:59,05h 59m,INR 300,47 Seats available,2.7
522,Jaipur (Rajasthan) to Mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),19:15,23:59,04h 44m,416,41 Seats available,1.1
523,Jaipur (Rajasthan) to Mathura,Haji Ali Travels,A/C Seater / Sleeper (2+1),19:30,02:00,06h 30m,450,37 Seats available,1.4
524,Jaipur (Rajasthan) to Mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,20:00,01:50,05h 50m,INR 300,41 Seats available,2.7
525,Jaipur (Rajasthan) to Mathura,SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),20:15,02:00,05h 45m,555,32 Seats available,1.9
526,Jaipur (Rajasthan) to Mathura,Mansoori tour and travels,A/C Seater / Sleeper (2+1),21:00,01:45,04h 45m,630,40 Seats available,1.5
527,Jaipur (Rajasthan) to Mathura,Shree Baba Travels,A/C Seater / Sleeper (2+1),21:00,03:30,06h 30m,INR 499,30 Seats available,No rating
528,Jaipur (Rajasthan) to Mathura,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,02:30,05h 30m,INR 499,19 Seats available,2.8
529,Jaipur (Rajasthan) to Mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15,01:59,04h 44m,463,47 Seats available,1.5
530,Jaipur (Rajasthan) to Mathura,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),21:15,02:45,05h 30m,555,23 Seats available,2.0
531,Jaipur (Rajasthan) to Mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15,01:59,04h 44m,463,40 Seats available,1.5
532,Jaipur (Rajasthan) to Mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,21:30,01:46,04h 16m,INR 500,47 Seats available,2.7
533,Jaipur (Rajasthan) to Mathura,Rinku Travels,A/C Seater / Sleeper (2+1),21:30,01:50,04h 20m,INR 400,46 Seats available,2.3
534,Jaipur (Rajasthan) to Mathura,janta shatabdi travels,A/C Sleeper (2+1),21:35,01:30,03h 55m,629,30 Seats available,1.5
535,Jaipur (Rajasthan) to Mathura,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),22:15,03:15,05h 00m,INR 410,30 Seats available,2.7
536,Jaipur (Rajasthan) to Mathura,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),22:30,05:15,06h 45m,INR 499,29 Seats available,2.7
537,Jaipur (Rajasthan) to Mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),22:45,03:30,04h 45m,648,40 Seats available,1.5
538,Jaipur (Rajasthan) to Mathura,GV Tours,A/C Seater / Sleeper (2+1),22:50,03:30,04h 40m,475,40 Seats available,1.2
539,Jaipur (Rajasthan) to Mathura,MJ Bhati Travels JJN,Bharat Benz A/C Sleeper (2+1),18:00,23:00,05h 00m,854,27 Seats available,3.2
540,Jaipur (Rajasthan) to Mathura,Khushi Tour. Travels,A/C Seater / Sleeper (2+1),20:00,23:55,03h 55m,INR 1100,40 Seats available,2.4
541,Jaipur (Rajasthan) to Mathura,SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),22:15,03:00,04h 45m,833,32 Seats available,2.0
542,Bikaner to Sikar,RSRTC - 173598,Super Luxury Volvo AC Seater Pushback 2+2,16:31,19:45,03h 14m,INR 421,37 Seats available,4.1
543,Bikaner to Sikar,RSRTC - 193272,Express Non AC Seater 2+3,17:00,22:00,05h 00m,INR 240,42 Seats available,4.2
544,Bikaner to Sikar,RSRTC - 182762,Express Non AC Seater 2+3,21:55,02:45,04h 50m,INR 231,42 Seats available,4.2
545,Bikaner to Sikar,RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),14:49,17:52,03h 03m,INR 750,32 Seats available,5.0
546,Bikaner to Sikar,Milan Travels,A/C Seater / Sleeper (2+1),14:50,18:10,03h 20m,INR 476,16 Seats available,3.8
547,Bikaner to Sikar,New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),15:30,18:40,03h 10m,INR 666.67,30 Seats available,4.5
548,Bikaner to Sikar,Milan Travels,A/C Seater / Sleeper (2+1),17:00,20:30,03h 30m,INR 476,26 Seats available,4.5
549,Bikaner to Sikar,Neelam Travels,A/C Seater / Sleeper (2+1),18:30,23:00,04h 30m,INR 400,39 Seats available,3.4
550,Bikaner to Sikar,Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:15,22:30,03h 15m,INR 476,39 Seats available,4.6
551,Bikaner to Sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),19:30,23:20,03h 50m,INR 333,23 Seats available,4.4
552,Bikaner to Sikar,Nandu V.K. Travels,NON A/C Sleeper (2+1),19:30,23:45,04h 15m,INR 600,30 Seats available,3.2
553,Bikaner to Sikar,Salasar Travels,A/C Sleeper (2+1),22:00,02:00,04h 00m,484,30 Seats available,3.0
554,Bikaner to Sikar,RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),22:30,02:59,04h 29m,INR 350,34 Seats available,4.1
555,Bikaner to Sikar,Milan Travels,A/C Seater / Sleeper (2+1),22:30,02:30,04h 00m,INR 476,36 Seats available,3.9
556,Bikaner to Sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),22:30,02:45,04h 15m,INR 333,35 Seats available,3.1
557,Bikaner to Sikar,Maharaja Travels,NON AC Seater / Sleeper 2+1,22:45,03:00,04h 15m,INR 280,40 Seats available,3.1
558,Bikaner to Sikar,CHANDRA RAJ TRAVELS & CARGO,A/C Seater / Sleeper (2+1),22:45,02:45,04h 00m,INR 350,44 Seats available,3.6
559,Bikaner to Sikar,Milan Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:00,03:00,04h 00m,INR 714,42 Seats available,3.9
560,Bikaner to Sikar,Suman Supreme Travels,A/C Seater / Sleeper (2+1),23:00,03:25,04h 25m,INR 350,44 Seats available,3.7
561,Bikaner to Sikar,RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),23:00,03:15,04h 15m,INR 750,34 Seats available,4.1
562,Bikaner to Sikar,Milan Travels,A/C Seater / Sleeper (2+1),23:15,03:15,04h 00m,INR 476,40 Seats available,3.9
563,Bikaner to Sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),23:15,03:30,04h 15m,INR 333,33 Seats available,3.1
564,Bikaner to Sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),23:50,04:05,04h 15m,INR 429,29 Seats available,4.7
565,Bikaner to Sikar,Sharma travels,A/C Seater / Sleeper (2+1),14:50,18:30,03h 40m,INR 381,38 Seats available,2.4
566,Bikaner to Sikar,Maharaja Travels,A/C Sleeper (2+1),16:30,20:45,04h 15m,INR 429,23 Seats available,2.9
567,Bikaner to Sikar,Amar Travels(Jaipur),NON AC Seater / Sleeper 2+1,17:15,21:30,04h 15m,740,42 Seats available,2.5
568,Bikaner to Sikar,Amar Travels(Jaipur),AC Seater (2+2),18:00,22:05,04h 05m,315,41 Seats available,2.5
569,Bikaner to Sikar,Royal Travels,NON A/C Seater/ Sleeper (2+1),20:00,00:30,04h 30m,INR 500,23 Seats available,2.7
570,Bikaner to Sikar,Royal Travels,A/C Seater / Sleeper (2+1),21:30,01:45,04h 15m,INR 400,42 Seats available,2.7
571,Bikaner to Sikar,Amar Travels(Jaipur),AC Sleeper (2+1),22:00,02:45,04h 45m,463,34 Seats available,2.5
572,Bikaner to Sikar,Sharma travels,A/C Seater / Sleeper (2+1),22:30,03:00,04h 30m,INR 429,34 Seats available,2.4
573,Bikaner to Sikar,Amar Travels(Jaipur),A/C Seater / Sleeper (2+1),22:45,03:30,04h 45m,370,44 Seats available,2.5
574,Bikaner to Sikar,M R Travels,Volvo Multi-Axle A/C seater/sleeper (2+1),15:15,18:15,03h 00m,INR 1200,60 Seats available,3.8
